locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM0371,up,1.041090505,not_significant,90,,,cynB,,0,,,Tolonen cyanate
PMM0817,up,1.2727954011662,significant_up,48,10,,hli,up,1,10.0,,Tolonen cyanate
PMM0306,down,-0.211176806,not_significant,1002,,,cpeS,,0,,,Tolonen cyanate
PMM1562,up,-0.273386569,not_significant,827,,,recA,,0,,,Tolonen cyanate
PMM1553,down,-0.211002775,not_significant,1003,,,rplV,,0,,,Tolonen cyanate
PMM1375,down,0.22128674,not_significant,975,,,,,0,,,Tolonen cyanate
PMM1074,up,0.198938754,not_significant,1043,,,zwf,,0,,,Tolonen cyanate
PMM0781,down,-0.539030072,not_significant,351,,,fbaA,,0,,,Tolonen cyanate
PMM0726,up,-0.011737709,not_significant,1665,,,,,0,,,Tolonen cyanate
PMM1672,up,-1.53468240439467,significant_down,24,,1,desC4,down,-1,1.0,,Tolonen cyanate
PMM1402,down,0.239423498,not_significant,916,,,,,0,,,Tolonen cyanate
PMM0469,down,-0.876264856821257,significant_down,148,,8,psaF,down,1,8.0,,Tolonen cyanate
PMM0996,up,-0.13364712,not_significant,1241,,,,,0,,,Tolonen cyanate
PMM1298,down,-0.364892613,not_significant,622,,,lpdA,,0,,,Tolonen cyanate
PMM0599,down,-0.146897421,not_significant,1197,,,,,0,,,Tolonen cyanate
PMM0087,up,-0.454552971,not_significant,458,,,,,0,,,Tolonen cyanate
PMM0468,down,-0.586291865459558,significant_down,307,,23,psaJ,down,1,23.0,,Tolonen cyanate
PMM1384,up,0.958348273401695,significant_up,116,15,,hli,up,1,15.0,,Tolonen cyanate
PMM1552,down,-0.056487998,not_significant,1502,,,rpsC,,0,,,Tolonen cyanate
PMM0363,up,0.443471235,not_significant,474,,,,,0,,,Tolonen cyanate
PMM0965,up,0.061648448,not_significant,1488,,,ureA,,0,,,Tolonen cyanate
PMM1623,up,-0.017163542,not_significant,1641,,,ssb,,0,,,Tolonen cyanate
PMM0810,up,0.451184652,not_significant,459,,,,,0,,,Tolonen cyanate
PMM1511,down,-0.573168501,not_significant,321,,,rpsL,,0,,,Tolonen cyanate
PMM0767,down,-0.805770564534221,significant_down,174,,11,fbp-sbp,down,1,11.0,,Tolonen cyanate
PMM0314,down,-0.448278622,not_significant,468,,,psbT,,0,,,Tolonen cyanate
PMM0364,up,0.0473941,not_significant,1529,,,,,0,,,Tolonen cyanate
PMM0307,down,-0.473713767,not_significant,428,,,unk6,,0,,,Tolonen cyanate
PMM1555,down,-0.134735715,not_significant,1238,,,rplB,,0,,,Tolonen cyanate
PMM0491,up,-0.063860008,not_significant,1475,,,phhB,,0,,,Tolonen cyanate
PMM0987,down,-0.366286632,not_significant,619,,,rpsU,,0,,,Tolonen cyanate
PMM1456,down,-0.778235051,not_significant,185,,,atpI,,0,,,Tolonen cyanate
PMM0766,down,-0.504163646,not_significant,390,,,rpe,,0,,,Tolonen cyanate
PMM0245,up,0.068580092,not_significant,1456,,,cobO2,,0,,,Tolonen cyanate
PMM1608,down,-0.632299895533138,significant_down,271,,19,acpP,down,1,19.0,,Tolonen cyanate
PMM1545,down,0.00030772,not_significant,1697,,,rpsH,,0,,,Tolonen cyanate
PMM1578,down,-0.505969825,not_significant,384,,,psaD,,0,,,Tolonen cyanate
PMM1644,down,-0.003671378,not_significant,1686,,,psbZ,,0,,,Tolonen cyanate
PMM0446,up,-0.044493806,not_significant,1540,,,ctaCI,,0,,,Tolonen cyanate
PMM0754,down,-0.179832811,not_significant,1092,,,tsf,,0,,,Tolonen cyanate
PMM0429,down,-0.354640457,not_significant,648,,,petP,,0,,,Tolonen cyanate
PMM1601,up,0.020958844,not_significant,1628,,,glgP,,0,,,Tolonen cyanate
PMM1662,down,-0.21274872,not_significant,995,,,rplT,,0,,,Tolonen cyanate
PMM1345,down,-0.095407033,not_significant,1362,,,rpmA,,0,,,Tolonen cyanate
PMM1610,down,-0.494892671,not_significant,401,,,tktA,,0,,,Tolonen cyanate
PMM1336,down,-0.530780316,not_significant,360,,,fabZ,,0,,,Tolonen cyanate
PMM0202,down,-0.780021540455557,significant_down,181,,13,rplJ,down,1,13.0,,Tolonen cyanate
PMM1285,down,-0.526951215,not_significant,363,,,rpsP,,0,,,Tolonen cyanate
PMM1542,down,-0.190609882,not_significant,1065,,,rpsE,,0,,,Tolonen cyanate
PMM0368,up,-0.191795691,not_significant,1061,,,,,0,,,Tolonen cyanate
PMM1661,down,-0.481374444,not_significant,421,,,rpmI,,0,,,Tolonen cyanate
PMM1438,down,-0.577437022,not_significant,315,,,atpB,,0,,,Tolonen cyanate
PMM0747,down,-0.609525182,not_significant,291,,,pcyA,,0,,,Tolonen cyanate
PMM0160,up,0.233987122,not_significant,931,,,ndhA,,0,,,Tolonen cyanate
PMM0075,up,-0.175609242,not_significant,1106,,,,,0,,,Tolonen cyanate
PMM0870,down,-0.400216497,not_significant,540,,,rpmG,,0,,,Tolonen cyanate
PMM0201,down,-0.575066303,not_significant,318,,,rplL,,0,,,Tolonen cyanate
PMM1135,up,1.1109539104075,significant_up,77,14,,hli,up,1,14.0,,Tolonen cyanate
PMM0494,down,-0.605319444,not_significant,295,,,ppa,,0,,,Tolonen cyanate
PMM0936,up,0.253006793,not_significant,884,,,umuD,,0,,,Tolonen cyanate
PMM1655,down,-0.380011522,not_significant,584,,,tig,,0,,,Tolonen cyanate
PMM1314,up,0.271139588,not_significant,833,,,clpP3,,0,,,Tolonen cyanate
PMM1409,up,0.141239975,not_significant,1217,,,,,0,,,Tolonen cyanate
PMM1149,up,0.262923203,not_significant,858,,,,,0,,,Tolonen cyanate
PMM0410,down,-0.751377035887257,significant_down,198,,14,rpsD,down,1,14.0,,Tolonen cyanate
PMM1536,down,-0.295752969,not_significant,782,,,rpsK,,0,,,Tolonen cyanate
PMM0751,down,-0.363075793,not_significant,625,,,,,0,,,Tolonen cyanate
PMM0858,up,0.542109579,not_significant,348,,,,,0,,,Tolonen cyanate
PMM1609,down,-0.781093736583874,significant_down,180,,12,fabF,down,1,12.0,,Tolonen cyanate
PMM0329,down,-0.371032606,not_significant,609,,,psaE,,0,,,Tolonen cyanate
PMM0348,down,1.9034061731635,significant_up,11,2,,,up,-1,2.0,,Tolonen cyanate
PMM1437,down,-0.092279153,not_significant,1377,,,groES,,0,,,Tolonen cyanate
PMM0035,up,0.057563134,not_significant,1500,,,PSTA,,0,,,Tolonen cyanate
PMM0120,up,0.044470859,not_significant,1541,,,sulA,,0,,,Tolonen cyanate
PMM1011,down,-0.762685805,not_significant,191,,,,,0,,,Tolonen cyanate
PMM0145,up,0.152092509,not_significant,1178,,,ndhM,,0,,,Tolonen cyanate
PMM1412,up,0.141005049,not_significant,1218,,,,,0,,,Tolonen cyanate
PMM1532,down,-0.256557427,not_significant,872,,,rplM,,0,,,Tolonen cyanate
PMM1678,up,0.239194529,not_significant,918,,,,,0,,,Tolonen cyanate
PMM0214,down,-0.432225858,not_significant,494,,,sul3,,0,,,Tolonen cyanate
PMM1312,up,0.199431563,not_significant,1041,,,yacL,,0,,,Tolonen cyanate
PMM0770,up,0.04393472,not_significant,1542,,,gnd,,0,,,Tolonen cyanate
PMM0428,down,-0.581423796,not_significant,311,,,chlG,,0,,,Tolonen cyanate
PMM1490,up,0.039238253,not_significant,1558,,,deg1,,0,,,Tolonen cyanate
PMM0988,up,-0.218648657,not_significant,981,,,,,0,,,Tolonen cyanate
PMM0647,up,0.754841984,not_significant,194,,,,,0,,,Tolonen cyanate
PMM0203,down,-0.151692446,not_significant,1180,,,rplA,,0,,,Tolonen cyanate
PMM0251,down,-0.180592955,not_significant,1089,,,psbH,,0,,,Tolonen cyanate
PMM0651,up,0.282318918,not_significant,807,,,,,0,,,Tolonen cyanate
PMM0797,down,-0.138617405,not_significant,1224,,,,,0,,,Tolonen cyanate
PMM1055,down,-0.169748353,not_significant,1121,,,chlI,,0,,,Tolonen cyanate
PMM0312,down,-0.368615596,not_significant,614,,,rpsA1,,0,,,Tolonen cyanate
PMM1109,down,-0.021746161,not_significant,1625,,,,,0,,,Tolonen cyanate
PMM0626,up,-0.343924085,not_significant,668,,,,,0,,,Tolonen cyanate
PMM0502,up,-0.465875445,not_significant,444,,,ycf41,,0,,,Tolonen cyanate
PMM0869,down,-0.207424079,not_significant,1015,,,rpsR,,0,,,Tolonen cyanate
PMM1534,down,0.025171966,not_significant,1612,,,rplQ,,0,,,Tolonen cyanate
PMM0046,down,-0.362326333,not_significant,630,,,ndk,,0,,,Tolonen cyanate
PMM0204,down,-0.505289435,not_significant,387,,,rplK,,0,,,Tolonen cyanate
PMM1544,down,0.06143607,not_significant,1489,,,rplF,,0,,,Tolonen cyanate
PMM0480,up,0.015014551,not_significant,1652,,,,,0,,,Tolonen cyanate
PMM0964,up,0.120833317,not_significant,1290,,,ureB,,0,,,Tolonen cyanate
PMM0864,down,-0.154593175,not_significant,1171,,,,,0,,,Tolonen cyanate
PMM1128,up,0.420009191,not_significant,517,,,hli15,,0,,,Tolonen cyanate
PMM0511,down,-0.074313646,not_significant,1439,,,ppa,,0,,,Tolonen cyanate
PMM0691,down,-0.198174853,not_significant,1045,,,,,0,,,Tolonen cyanate
PMM0356,down,-0.504975882,not_significant,389,,,pip,,0,,,Tolonen cyanate
PMM1154,up,0.128323895,not_significant,1263,,,ilvN,,0,,,Tolonen cyanate
PMM0784,down,-0.192494582,not_significant,1060,,,accD,,0,,,Tolonen cyanate
PMM1183,down,-0.244645465,not_significant,904,,,rpmH,,0,,,Tolonen cyanate
PMM1146,up,-0.2646657,not_significant,853,,,pntA2,,0,,,Tolonen cyanate
PMM0969,up,0.007568739,not_significant,1674,,,ureG,,0,,,Tolonen cyanate
PMM1643,down,0.516017584,not_significant,377,,,ribH,,0,,,Tolonen cyanate
PMM0560,down,0.091500535,not_significant,1380,,,hisG,,0,,,Tolonen cyanate
PMM0510,down,-0.132538432,not_significant,1246,,,,,0,,,Tolonen cyanate
PMM0273,down,-0.171989077,not_significant,1111,,,mviM,,0,,,Tolonen cyanate
PMM1607,down,-0.287211133,not_significant,797,,,psaC,,0,,,Tolonen cyanate
PMM0930,down,0.000642356,not_significant,1695,,,phdB,,0,,,Tolonen cyanate
PMM1440,down,-0.499078408,not_significant,395,,,ycf65,,0,,,Tolonen cyanate
PMM1442,up,0.308191486,not_significant,754,,,pepP,,0,,,Tolonen cyanate
PMM0906,down,-0.607325435225925,significant_down,294,,21,psaK,down,1,21.0,,Tolonen cyanate
PMM0769,down,-0.144308987,not_significant,1206,,,glgC,,0,,,Tolonen cyanate
PMM0296,down,-0.179008143,not_significant,1095,,,ycf48,,0,,,Tolonen cyanate
PMM0206,down,-0.616979522,not_significant,282,,,secE,,0,,,Tolonen cyanate
PMM0753,down,-0.260919562,not_significant,860,,,rpsB,,0,,,Tolonen cyanate
PMM0026,down,-0.489304331,not_significant,409,,,efp,,0,,,Tolonen cyanate
PMM0142,down,-0.844894624805942,significant_down,154,,9,,down,1,9.0,,Tolonen cyanate
PMM0844,down,-0.202355737,not_significant,1034,,,cycI1,,0,,,Tolonen cyanate
