locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM0605,down,-0.350152191,not_significant,1497,,,,,0,,20h,Aharonovich coculture
PMM1554,down,-1.660407484,not_significant,841,,,rpsS,,0,,20h,Aharonovich coculture
PMM1350,down,-0.796745044,not_significant,1267,,,,,0,,20h,Aharonovich coculture
PMM0971,up,-1.59669374,not_significant,862,,,urtB,,0,,20h,Aharonovich coculture
PMM0548,up,-0.201539816,not_significant,1575,,,rdgB,,0,,20h,Aharonovich coculture
PMM1262,up,-1.773970651,not_significant,785,,,lexA,,0,,20h,Aharonovich coculture
PMM0540,down,-13.3582391,significant_down,7,,7,psaM,down,1,7.0,20h,Aharonovich coculture
PMM0371,up,-5.233951827,significant_down,512,,219,cynB,down,-1,219.0,20h,Aharonovich coculture
PMM0817,up,0.400398081,not_significant,1481,,,hli,,0,,20h,Aharonovich coculture
PMM0306,down,-1.067599543,not_significant,1121,,,cpeS,,0,,20h,Aharonovich coculture
PMM1562,up,-1.731713864,not_significant,809,,,recA,,0,,20h,Aharonovich coculture
PMM1553,down,-1.724214423,not_significant,814,,,rplV,,0,,20h,Aharonovich coculture
PMM1375,down,0.0,not_significant,1698,,,,,0,,20h,Aharonovich coculture
PMM1074,up,-1.173823459,not_significant,1051,,,zwf,,0,,20h,Aharonovich coculture
PMM0781,down,-1.170003375,not_significant,1053,,,fbaA,,0,,20h,Aharonovich coculture
PMM0726,up,-0.510585707,not_significant,1422,,,,,0,,20h,Aharonovich coculture
PMM1672,up,0.475451693,not_significant,1442,,,desC4,,0,,20h,Aharonovich coculture
PMM1402,down,-13.18317012,significant_down,10,,10,,down,1,10.0,20h,Aharonovich coculture
PMM0469,down,-1.659013233,not_significant,842,,,psaF,,0,,20h,Aharonovich coculture
PMM0996,up,-1.710189845,not_significant,822,,,,,0,,20h,Aharonovich coculture
PMM1298,down,-2.780589459,not_significant,592,,,lpdA,,0,,20h,Aharonovich coculture
PMM0599,down,-1.853948456,not_significant,758,,,,,0,,20h,Aharonovich coculture
PMM0087,up,2.021688346,not_significant,706,,,,,0,,20h,Aharonovich coculture
PMM0468,down,-0.928945857,not_significant,1189,,,psaJ,,0,,20h,Aharonovich coculture
PMM1384,up,0.728298225,not_significant,1308,,,hli,,0,,20h,Aharonovich coculture
PMM1552,down,-0.632449067,not_significant,1356,,,rpsC,,0,,20h,Aharonovich coculture
PMM0363,up,0.0,not_significant,1662,,,,,0,,20h,Aharonovich coculture
PMM0965,up,0.462864965,not_significant,1448,,,ureA,,0,,20h,Aharonovich coculture
PMM1623,up,-1.620537736,not_significant,854,,,ssb,,0,,20h,Aharonovich coculture
PMM0810,up,-0.130379791,not_significant,1605,,,,,0,,20h,Aharonovich coculture
PMM1511,down,-1.522245641,not_significant,889,,,rpsL,,0,,20h,Aharonovich coculture
PMM0767,down,-1.030225487,not_significant,1135,,,fbp-sbp,,0,,20h,Aharonovich coculture
PMM0314,down,-1.178276701,not_significant,1048,,,psbT,,0,,20h,Aharonovich coculture
PMM0364,up,0.0,not_significant,1663,,,,,0,,20h,Aharonovich coculture
PMM0307,down,0.073987928,not_significant,1625,,,unk6,,0,,20h,Aharonovich coculture
PMM1555,down,-0.804197288,not_significant,1261,,,rplB,,0,,20h,Aharonovich coculture
PMM0491,up,0.251428896,not_significant,1553,,,phhB,,0,,20h,Aharonovich coculture
PMM0987,down,0.799176214,not_significant,1264,,,rpsU,,0,,20h,Aharonovich coculture
PMM1456,down,-2.091883743,not_significant,684,,,atpI,,0,,20h,Aharonovich coculture
PMM0766,down,-1.506117651,not_significant,892,,,rpe,,0,,20h,Aharonovich coculture
PMM0245,up,0.519924694,not_significant,1417,,,cobO2,,0,,20h,Aharonovich coculture
PMM1608,down,-0.722862808,not_significant,1310,,,acpP,,0,,20h,Aharonovich coculture
PMM1545,down,-3.004405613,not_significant,564,,,rpsH,,0,,20h,Aharonovich coculture
PMM1578,down,-1.129066208,not_significant,1082,,,psaD,,0,,20h,Aharonovich coculture
PMM1644,down,1.235660536,not_significant,1017,,,psbZ,,0,,20h,Aharonovich coculture
PMM0446,up,0.155244775,not_significant,1598,,,ctaCI,,0,,20h,Aharonovich coculture
PMM0754,down,-1.291631768,not_significant,978,,,tsf,,0,,20h,Aharonovich coculture
PMM0429,down,-2.539512051,not_significant,615,,,petP,,0,,20h,Aharonovich coculture
PMM1601,up,-1.284870691,not_significant,984,,,glgP,,0,,20h,Aharonovich coculture
PMM1662,down,-0.917778044,not_significant,1196,,,rplT,,0,,20h,Aharonovich coculture
PMM1345,down,0.283494832,not_significant,1533,,,rpmA,,0,,20h,Aharonovich coculture
PMM1610,down,-1.419798332,not_significant,934,,,tktA,,0,,20h,Aharonovich coculture
PMM1336,down,0.033680505,not_significant,1642,,,fabZ,,0,,20h,Aharonovich coculture
PMM0202,down,-1.456451684,not_significant,920,,,rplJ,,0,,20h,Aharonovich coculture
PMM1285,down,-1.212611556,not_significant,1030,,,rpsP,,0,,20h,Aharonovich coculture
PMM1542,down,-1.991475272,not_significant,717,,,rpsE,,0,,20h,Aharonovich coculture
PMM0368,up,-0.947433358,not_significant,1177,,,,,0,,20h,Aharonovich coculture
PMM1661,down,-1.211260137,not_significant,1032,,,rpmI,,0,,20h,Aharonovich coculture
PMM1438,down,-1.371773415,not_significant,950,,,atpB,,0,,20h,Aharonovich coculture
PMM0747,down,-4.677210405,significant_down,521,,227,pcyA,down,1,227.0,20h,Aharonovich coculture
PMM0160,up,-0.938407833,not_significant,1185,,,ndhA,,0,,20h,Aharonovich coculture
PMM0075,up,-0.346612485,not_significant,1499,,,,,0,,20h,Aharonovich coculture
PMM0870,down,-0.923701776,not_significant,1194,,,rpmG,,0,,20h,Aharonovich coculture
PMM0201,down,-2.086331422,not_significant,688,,,rplL,,0,,20h,Aharonovich coculture
PMM1135,up,1.631291552,not_significant,851,,,hli,,0,,20h,Aharonovich coculture
PMM0494,down,-0.714781517,not_significant,1315,,,ppa,,0,,20h,Aharonovich coculture
PMM0936,up,-7.651051691,not_significant,476,,,umuD,,0,,20h,Aharonovich coculture
PMM1655,down,-1.668645652,not_significant,839,,,tig,,0,,20h,Aharonovich coculture
PMM1314,up,-1.391029319,not_significant,944,,,clpP3,,0,,20h,Aharonovich coculture
PMM1409,up,-0.963122831,not_significant,1174,,,,,0,,20h,Aharonovich coculture
PMM1149,up,-3.669736498,significant_down,538,,242,,down,-1,242.0,20h,Aharonovich coculture
PMM0410,down,-0.978534301,not_significant,1169,,,rpsD,,0,,20h,Aharonovich coculture
PMM1536,down,-1.745857155,not_significant,799,,,rpsK,,0,,20h,Aharonovich coculture
PMM0751,down,-0.312860982,not_significant,1518,,,,,0,,20h,Aharonovich coculture
PMM0858,up,-10.23002044,not_significant,240,,,,,0,,20h,Aharonovich coculture
PMM1609,down,-1.414061169,not_significant,937,,,fabF,,0,,20h,Aharonovich coculture
PMM0329,down,-0.983504511,not_significant,1168,,,psaE,,0,,20h,Aharonovich coculture
PMM0348,down,-0.022453977,not_significant,1645,,,,,0,,20h,Aharonovich coculture
PMM1437,down,-1.294621737,not_significant,976,,,groES,,0,,20h,Aharonovich coculture
PMM0035,up,-1.232191057,not_significant,1018,,,PSTA,,0,,20h,Aharonovich coculture
PMM0120,up,-1.714774634,not_significant,819,,,sulA,,0,,20h,Aharonovich coculture
PMM1011,down,0.17685364,not_significant,1587,,,,,0,,20h,Aharonovich coculture
PMM0145,up,-0.429614966,not_significant,1460,,,ndhM,,0,,20h,Aharonovich coculture
PMM1412,up,-0.065309012,not_significant,1628,,,,,0,,20h,Aharonovich coculture
PMM1532,down,-0.623677672,not_significant,1362,,,rplM,,0,,20h,Aharonovich coculture
PMM1678,up,-12.28800089,significant_down,48,,47,,down,-1,47.0,20h,Aharonovich coculture
PMM0214,down,-1.600423235,not_significant,861,,,sul3,,0,,20h,Aharonovich coculture
PMM1312,up,-0.975943203,not_significant,1171,,,yacL,,0,,20h,Aharonovich coculture
PMM0770,up,-0.315169311,not_significant,1513,,,gnd,,0,,20h,Aharonovich coculture
PMM0428,down,-1.975276608,not_significant,722,,,chlG,,0,,20h,Aharonovich coculture
PMM1490,up,-10.55170826,significant_down,204,,201,deg1,down,-1,201.0,20h,Aharonovich coculture
PMM0988,up,-2.042049443,not_significant,703,,,,,0,,20h,Aharonovich coculture
PMM0647,up,3.53993167,significant_up,541,5,,,up,1,5.0,20h,Aharonovich coculture
PMM0203,down,-1.463837764,not_significant,914,,,rplA,,0,,20h,Aharonovich coculture
PMM0251,down,-12.42547819,significant_down,38,,37,psbH,down,1,37.0,20h,Aharonovich coculture
PMM0651,up,-0.669607917,not_significant,1337,,,,,0,,20h,Aharonovich coculture
PMM0797,down,0.065573433,not_significant,1627,,,,,0,,20h,Aharonovich coculture
PMM1055,down,-0.874347696,not_significant,1218,,,chlI,,0,,20h,Aharonovich coculture
PMM0312,down,-1.054797679,not_significant,1126,,,rpsA1,,0,,20h,Aharonovich coculture
PMM1109,down,-1.508893683,not_significant,891,,,,,0,,20h,Aharonovich coculture
PMM0626,up,-11.16804527,significant_down,129,,128,,down,-1,128.0,20h,Aharonovich coculture
PMM0502,up,-0.097289908,not_significant,1614,,,ycf41,,0,,20h,Aharonovich coculture
PMM0869,down,-1.241802725,not_significant,1012,,,rpsR,,0,,20h,Aharonovich coculture
PMM1534,down,-0.730500559,not_significant,1307,,,rplQ,,0,,20h,Aharonovich coculture
PMM0046,down,-0.584923721,not_significant,1374,,,ndk,,0,,20h,Aharonovich coculture
PMM0204,down,-1.575034935,not_significant,871,,,rplK,,0,,20h,Aharonovich coculture
PMM1544,down,-2.234242511,not_significant,662,,,rplF,,0,,20h,Aharonovich coculture
PMM0480,up,-1.118819457,not_significant,1088,,,,,0,,20h,Aharonovich coculture
PMM0964,up,0.186352843,not_significant,1584,,,ureB,,0,,20h,Aharonovich coculture
PMM0864,down,-1.036431093,not_significant,1134,,,,,0,,20h,Aharonovich coculture
PMM1128,up,-10.73216743,significant_down,186,,183,hli15,down,-1,183.0,20h,Aharonovich coculture
PMM0511,down,-2.378252712,not_significant,638,,,ppa,,0,,20h,Aharonovich coculture
PMM0691,down,0.158974909,not_significant,1596,,,,,0,,20h,Aharonovich coculture
PMM0356,down,-13.11975171,significant_down,12,,12,pip,down,1,12.0,20h,Aharonovich coculture
PMM1154,up,-12.5020859,significant_down,32,,32,ilvN,down,-1,32.0,20h,Aharonovich coculture
PMM0784,down,-0.677304183,not_significant,1331,,,accD,,0,,20h,Aharonovich coculture
PMM1183,down,-0.749110419,not_significant,1291,,,rpmH,,0,,20h,Aharonovich coculture
PMM1146,up,-2.473274176,not_significant,627,,,pntA2,,0,,20h,Aharonovich coculture
PMM0969,up,0.530021951,not_significant,1411,,,ureG,,0,,20h,Aharonovich coculture
PMM1643,down,-0.851603324,not_significant,1232,,,ribH,,0,,20h,Aharonovich coculture
PMM0560,down,0.050617191,not_significant,1636,,,hisG,,0,,20h,Aharonovich coculture
PMM0510,down,-0.057711649,not_significant,1633,,,,,0,,20h,Aharonovich coculture
PMM0273,down,0.403842751,not_significant,1478,,,mviM,,0,,20h,Aharonovich coculture
PMM1607,down,0.003131173,not_significant,1650,,,psaC,,0,,20h,Aharonovich coculture
PMM0930,down,-0.90100424,not_significant,1205,,,phdB,,0,,20h,Aharonovich coculture
PMM1440,down,-0.688734562,not_significant,1325,,,ycf65,,0,,20h,Aharonovich coculture
PMM1442,up,-1.376738454,not_significant,946,,,pepP,,0,,20h,Aharonovich coculture
PMM0906,down,-0.800801362,not_significant,1262,,,psaK,,0,,20h,Aharonovich coculture
PMM0769,down,-1.159995884,not_significant,1063,,,glgC,,0,,20h,Aharonovich coculture
PMM0296,down,-0.943309947,not_significant,1179,,,ycf48,,0,,20h,Aharonovich coculture
PMM0206,down,0.247909718,not_significant,1555,,,secE,,0,,20h,Aharonovich coculture
PMM0753,down,-0.076256181,not_significant,1621,,,rpsB,,0,,20h,Aharonovich coculture
PMM0026,down,-0.375013632,not_significant,1488,,,efp,,0,,20h,Aharonovich coculture
PMM0142,down,-1.047248648,not_significant,1128,,,,,0,,20h,Aharonovich coculture
PMM0844,down,-1.212501242,not_significant,1031,,,cycI1,,0,,20h,Aharonovich coculture
