locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM0446,up,-1.16715304056803,not_significant,458,,,ctaCI,,0,,day 31,Weissberg proteomics axenic
PMM0754,down,1.40104103088379,significant_up,324,133,,tsf,up,-1,133.0,day 31,Weissberg proteomics axenic
PMM0429,down,,,,,,petP,,0,,day 31,Weissberg proteomics axenic
PMM1601,up,1.97068532307943,significant_up,173,51,,glgP,up,1,51.0,day 31,Weissberg proteomics axenic
PMM1662,down,-0.344852447509765,not_significant,1100,,,rplT,,0,,day 31,Weissberg proteomics axenic
PMM1345,down,0.932032267252608,not_significant,599,,,rpmA,,0,,day 31,Weissberg proteomics axenic
PMM1610,down,0.906379063924153,not_significant,618,,,tktA,,0,,day 31,Weissberg proteomics axenic
PMM1336,down,1.09763844807943,significant_up,501,238,,fabZ,up,-1,238.0,day 31,Weissberg proteomics axenic
PMM0202,down,1.10339800516764,significant_up,499,236,,rplJ,up,-1,236.0,day 31,Weissberg proteomics axenic
PMM1285,down,0.456353505452475,not_significant,1003,,,rpsP,,0,,day 31,Weissberg proteomics axenic
PMM1542,down,-2.12449518839518,significant_down,147,,105,rpsE,down,1,105.0,day 31,Weissberg proteomics axenic
PMM0368,up,1.42646153767904,significant_up,310,124,,,up,1,124.0,day 31,Weissberg proteomics axenic
PMM1661,down,,,,,,rpmI,,0,,day 31,Weissberg proteomics axenic
PMM1438,down,1.01751200358073,significant_up,546,258,,atpB,up,-1,258.0,day 31,Weissberg proteomics axenic
PMM0747,down,-1.26033401489258,not_significant,404,,,pcyA,,0,,day 31,Weissberg proteomics axenic
PMM0160,up,-3.11401685078939,significant_down,49,,41,ndhA,down,-1,41.0,day 31,Weissberg proteomics axenic
PMM0075,up,-1.38092295328776,significant_down,334,,184,,down,-1,184.0,day 31,Weissberg proteomics axenic
PMM0870,down,-0.723640441894533,not_significant,771,,,rpmG,,0,,day 31,Weissberg proteomics axenic
PMM0201,down,0.146846771240233,not_significant,1282,,,rplL,,0,,day 31,Weissberg proteomics axenic
PMM1135,up,5.82990550994871,significant_up,1,1,,hli,up,1,1.0,day 31,Weissberg proteomics axenic
PMM0494,down,0.529332478841151,not_significant,939,,,ppa,,0,,day 31,Weissberg proteomics axenic
PMM0936,up,,,,,,umuD,,0,,day 31,Weissberg proteomics axenic
PMM1655,down,0.165864944458008,not_significant,1263,,,tig,,0,,day 31,Weissberg proteomics axenic
PMM1314,up,0.895100275675456,not_significant,631,,,clpP3,,0,,day 31,Weissberg proteomics axenic
PMM1409,up,-1.16847101847331,significant_down,457,,222,,down,-1,222.0,day 31,Weissberg proteomics axenic
PMM1149,up,,,,,,,,0,,day 31,Weissberg proteomics axenic
PMM0410,down,-1.17926152547201,significant_down,455,,220,rpsD,down,1,220.0,day 31,Weissberg proteomics axenic
PMM1536,down,0.0339094797770203,not_significant,1397,,,rpsK,,0,,day 31,Weissberg proteomics axenic
PMM0751,down,,,,,,,,0,,day 31,Weissberg proteomics axenic
PMM0858,up,1.13117790222168,significant_up,487,230,,,up,1,230.0,day 31,Weissberg proteomics axenic
PMM1609,down,1.08699671427409,significant_up,510,242,,fabF,up,-1,242.0,day 31,Weissberg proteomics axenic
PMM0329,down,-0.995428721110023,not_significant,564,,,psaE,,0,,day 31,Weissberg proteomics axenic
PMM0348,down,-0.748818715413413,not_significant,746,,,,,0,,day 31,Weissberg proteomics axenic
PMM1437,down,1.58182907104492,significant_up,269,103,,groES,up,-1,103.0,day 31,Weissberg proteomics axenic
PMM0035,up,2.51758257548015,significant_up,90,18,,PSTA,up,1,18.0,day 31,Weissberg proteomics axenic
PMM0120,up,0.0427691141764324,not_significant,1389,,,sulA,,0,,day 31,Weissberg proteomics axenic
PMM1011,down,,,,,,,,0,,day 31,Weissberg proteomics axenic
PMM0145,up,-0.492769877115885,not_significant,968,,,ndhM,,0,,day 31,Weissberg proteomics axenic
PMM1412,up,1.39661852518718,significant_up,326,134,,,up,1,134.0,day 31,Weissberg proteomics axenic
PMM1532,down,1.24192492167155,significant_up,419,187,,rplM,up,-1,187.0,day 31,Weissberg proteomics axenic
PMM1678,up,-1.69127400716146,significant_down,230,,142,,down,-1,142.0,day 31,Weissberg proteomics axenic
PMM0214,down,-3.68722216288249,significant_down,23,,20,sul3,down,1,20.0,day 31,Weissberg proteomics axenic
PMM1312,up,-2.07824007670085,significant_down,157,,111,yacL,down,-1,111.0,day 31,Weissberg proteomics axenic
PMM0770,up,0.809111913045251,not_significant,704,,,gnd,,0,,day 31,Weissberg proteomics axenic
PMM0428,down,-4.88850911458333,significant_down,6,,5,chlG,down,1,5.0,day 31,Weissberg proteomics axenic
PMM1490,up,-0.246658325195314,not_significant,1183,,,deg1,,0,,day 31,Weissberg proteomics axenic
PMM0988,up,-1.24612426757812,significant_down,416,,211,,down,-1,211.0,day 31,Weissberg proteomics axenic
PMM0647,up,,,,,,,,0,,day 31,Weissberg proteomics axenic
PMM0203,down,0.596065521240238,not_significant,883,,,rplA,,0,,day 31,Weissberg proteomics axenic
PMM0251,down,-5.06906255086263,significant_down,3,,2,psbH,down,1,2.0,day 31,Weissberg proteomics axenic
PMM0651,up,0.560731252034507,not_significant,902,,,,,0,,day 31,Weissberg proteomics axenic
PMM0797,down,-1.54776573181153,significant_down,276,,163,,down,1,163.0,day 31,Weissberg proteomics axenic
PMM1055,down,0.0841903686523473,not_significant,1342,,,chlI,,0,,day 31,Weissberg proteomics axenic
PMM0312,down,0.454139709472654,not_significant,1005,,,rpsA1,,0,,day 31,Weissberg proteomics axenic
PMM1109,down,0.82013257344564,not_significant,694,,,,,0,,day 31,Weissberg proteomics axenic
PMM0626,up,,,,,,,,0,,day 31,Weissberg proteomics axenic
PMM0502,up,1.31772677103678,significant_up,366,159,,ycf41,up,1,159.0,day 31,Weissberg proteomics axenic
PMM0869,down,1.13150914510091,significant_up,486,229,,rpsR,up,-1,229.0,day 31,Weissberg proteomics axenic
PMM1534,down,-0.602425893147786,not_significant,878,,,rplQ,,0,,day 31,Weissberg proteomics axenic
PMM0046,down,1.01985422770182,significant_up,544,256,,ndk,up,-1,256.0,day 31,Weissberg proteomics axenic
PMM0204,down,1.16624577840169,significant_up,460,212,,rplK,up,-1,212.0,day 31,Weissberg proteomics axenic
PMM1544,down,0.745126088460291,not_significant,748,,,rplF,,0,,day 31,Weissberg proteomics axenic
PMM0480,up,1.26581573486328,significant_up,399,180,,,up,1,180.0,day 31,Weissberg proteomics axenic
PMM0964,up,0.106873194376628,not_significant,1320,,,ureB,,0,,day 31,Weissberg proteomics axenic
PMM0864,down,-0.0099976857503265,not_significant,1421,,,,,0,,day 31,Weissberg proteomics axenic
PMM1128,up,1.71174812316895,significant_up,225,79,,hli15,up,1,79.0,day 31,Weissberg proteomics axenic
PMM0511,down,-0.706671396891275,not_significant,792,,,ppa,,0,,day 31,Weissberg proteomics axenic
PMM0691,down,,,,,,,,0,,day 31,Weissberg proteomics axenic
PMM0356,down,1.61737251281738,significant_up,257,97,,pip,up,-1,97.0,day 31,Weissberg proteomics axenic
PMM1154,up,1.84964370727539,significant_up,192,61,,ilvN,up,1,61.0,day 31,Weissberg proteomics axenic
PMM0784,down,0.308275222778323,not_significant,1127,,,accD,,0,,day 31,Weissberg proteomics axenic
PMM1183,down,,,,,,rpmH,,0,,day 31,Weissberg proteomics axenic
PMM1146,up,0.67435646057129,not_significant,818,,,pntA2,,0,,day 31,Weissberg proteomics axenic
PMM0969,up,0.899624506632485,not_significant,627,,,ureG,,0,,day 31,Weissberg proteomics axenic
PMM1643,down,1.84950129191081,significant_up,193,62,,ribH,up,-1,62.0,day 31,Weissberg proteomics axenic
PMM0560,down,1.19632403055827,significant_up,442,200,,hisG,up,-1,200.0,day 31,Weissberg proteomics axenic
PMM0510,down,,,,,,,,0,,day 31,Weissberg proteomics axenic
PMM0273,down,0.350151697794596,not_significant,1098,,,mviM,,0,,day 31,Weissberg proteomics axenic
PMM1607,down,-0.257342020670576,not_significant,1174,,,psaC,,0,,day 31,Weissberg proteomics axenic
PMM0930,down,0.0452219645182312,not_significant,1384,,,phdB,,0,,day 31,Weissberg proteomics axenic
PMM1440,down,-1.02195103963216,significant_down,543,,253,ycf65,down,1,253.0,day 31,Weissberg proteomics axenic
PMM1442,up,1.15000851949056,significant_up,474,222,,pepP,up,1,222.0,day 31,Weissberg proteomics axenic
PMM0906,down,,,,,,psaK,,0,,day 31,Weissberg proteomics axenic
PMM0769,down,1.16387875874837,significant_up,462,213,,glgC,up,-1,213.0,day 31,Weissberg proteomics axenic
PMM0296,down,-3.69355583190918,significant_down,22,,19,ycf48,down,1,19.0,day 31,Weissberg proteomics axenic
PMM0206,down,-3.81220976511637,significant_down,17,,14,secE,down,1,14.0,day 31,Weissberg proteomics axenic
PMM0753,down,-0.659979502360023,not_significant,826,,,rpsB,,0,,day 31,Weissberg proteomics axenic
PMM0026,down,0.207822799682617,not_significant,1233,,,efp,,0,,day 31,Weissberg proteomics axenic
PMM0142,down,-0.956679662068687,not_significant,590,,,,,0,,day 31,Weissberg proteomics axenic
PMM0844,down,-5.5199400583903,significant_down,2,,1,cycI1,down,1,1.0,day 31,Weissberg proteomics axenic
PMM0030,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0337,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0346,down,0.434355735778808,not_significant,975,,,,,0,,day 89,Weissberg proteomics axenic
PMM0370,up,0.56135654449463,not_significant,854,,,cynA,,0,,day 89,Weissberg proteomics axenic
PMM0550,down,-0.932055473327637,not_significant,572,,,rbcL,,0,,day 89,Weissberg proteomics axenic
PMM1453,down,-0.968923886617027,not_significant,547,,,atpF,,0,,day 89,Weissberg proteomics axenic
PMM1452,down,-1.23635323842366,significant_down,413,,167,atpD,down,1,167.0,day 89,Weissberg proteomics axenic
PMM0690,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM1454,down,-0.622939109802244,not_significant,794,,,atpG,,0,,day 89,Weissberg proteomics axenic
PMM1404,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM0920,up,2.52888647715251,significant_up,73,29,,glnA,up,1,29.0,day 89,Weissberg proteomics axenic
PMM0970,up,-0.777386665344237,not_significant,682,,,urtA,,0,,day 89,Weissberg proteomics axenic
PMM0699,down,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM1557,down,0.054092725118001,not_significant,1379,,,rplD,,0,,day 89,Weissberg proteomics axenic
PMM1390,up,1.46052201588949,not_significant,306,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM1455,down,,,,,,atpH,,0,,day 89,Weissberg proteomics axenic
PMM0818,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM0453,down,0.182293256123864,not_significant,1241,,,fabG,,0,,day 89,Weissberg proteomics axenic
PMM0689,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM1706,down,2.63978544871013,significant_up,62,24,,rpsF,up,-1,24.0,day 89,Weissberg proteomics axenic
PMM0365,up,-0.670236905415855,not_significant,769,,,,,0,,day 89,Weissberg proteomics axenic
PMM0246,up,2.67964712778727,significant_up,57,21,,ntcA,up,1,21.0,day 89,Weissberg proteomics axenic
PMM0336,up,0.218506813049317,not_significant,1203,,,PTOX,,0,,day 89,Weissberg proteomics axenic
PMM1451,down,1.45595900217692,significant_up,309,168,,atpA,up,-1,168.0,day 89,Weissberg proteomics axenic
PMM0901,down,-0.0405855178832999,not_significant,1388,,,htpG,,0,,day 89,Weissberg proteomics axenic
PMM0687,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0374,up,,,,,,tatA,,0,,day 89,Weissberg proteomics axenic
PMM0583,down,-0.63990052541097,not_significant,788,,,hemE,,0,,day 89,Weissberg proteomics axenic
PMM1558,down,0.195225079854334,not_significant,1229,,,rplC,,0,,day 89,Weissberg proteomics axenic
PMM0447,up,,,,,,ctaA,,0,,day 89,Weissberg proteomics axenic
PMM0452,down,1.48497931162516,significant_up,298,161,,groL2,up,-1,161.0,day 89,Weissberg proteomics axenic
PMM0334,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0549,down,1.1110143661499,significant_up,468,262,,csoS1A,up,-1,262.0,day 89,Weissberg proteomics axenic
PMM1541,down,0.0055856704711945,not_significant,1422,,,rplO,,0,,day 89,Weissberg proteomics axenic
PMM0272,down,,,,,,psbK,,0,,day 89,Weissberg proteomics axenic
PMM0819,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM1538,down,,,,,,rpmJ,,0,,day 89,Weissberg proteomics axenic
PMM1520,down,,,,,,psaI,,0,,day 89,Weissberg proteomics axenic
PMM1537,down,1.30432860056559,significant_up,372,206,,rpsM,up,-1,206.0,day 89,Weissberg proteomics axenic
PMM1396,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM0684,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM1397,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM0552,down,0.338710467020669,not_significant,1072,,,csoS2,,0,,day 89,Weissberg proteomics axenic
PMM0785,down,0.54657077789307,not_significant,866,,,prkB,,0,,day 89,Weissberg proteomics axenic
PMM1523,down,-4.57806873321533,significant_down,6,,4,psaB,down,1,4.0,day 89,Weissberg proteomics axenic
PMM1519,down,-2.89338715871175,significant_down,41,,25,psaL,down,1,25.0,day 89,Weissberg proteomics axenic
PMM1556,down,0.352005322774253,not_significant,1058,,,rplW,,0,,day 89,Weissberg proteomics axenic
PMM1507,down,-0.159326871236167,not_significant,1268,,,rpsJ,,0,,day 89,Weissberg proteomics axenic
PMM0876,down,0.322524070739747,not_significant,1090,,,,,0,,day 89,Weissberg proteomics axenic
PMM1134,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM1457,down,2.39261213938395,significant_up,86,38,,atp1,up,-1,38.0,day 89,Weissberg proteomics axenic
PMM1700,up,-0.355109214782716,not_significant,1055,,,acnB,,0,,day 89,Weissberg proteomics axenic
PMM0710,down,0.999087333679201,not_significant,535,,,pstS,,0,,day 89,Weissberg proteomics axenic
PMM1385,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM0605,down,1.3630952835083,not_significant,340,,,,,0,,day 89,Weissberg proteomics axenic
PMM1554,down,1.21961243947347,significant_up,416,229,,rpsS,up,-1,229.0,day 89,Weissberg proteomics axenic
PMM1350,down,0.19787629445394,not_significant,1223,,,,,0,,day 89,Weissberg proteomics axenic
PMM0971,up,-0.296355883280437,not_significant,1113,,,urtB,,0,,day 89,Weissberg proteomics axenic
PMM0548,up,0.0872316360473629,not_significant,1345,,,rdgB,,0,,day 89,Weissberg proteomics axenic
PMM1262,up,-2.580948193868,significant_down,66,,40,lexA,down,-1,40.0,day 89,Weissberg proteomics axenic
PMM0540,down,,,,,,psaM,,0,,day 89,Weissberg proteomics axenic
PMM0371,up,0.740062395731607,not_significant,711,,,cynB,,0,,day 89,Weissberg proteomics axenic
PMM0817,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM0306,down,0.822223981221521,not_significant,643,,,cpeS,,0,,day 89,Weissberg proteomics axenic
PMM1562,up,3.96000067392985,significant_up,13,5,,recA,up,1,5.0,day 89,Weissberg proteomics axenic
PMM1553,down,-1.02791627248129,significant_down,512,,198,rplV,down,1,198.0,day 89,Weissberg proteomics axenic
PMM1375,down,2.72031497955322,significant_up,56,20,,,up,-1,20.0,day 89,Weissberg proteomics axenic
PMM1074,up,1.59465567270914,significant_up,257,141,,zwf,up,1,141.0,day 89,Weissberg proteomics axenic
PMM0781,down,-0.352532386779782,not_significant,1057,,,fbaA,,0,,day 89,Weissberg proteomics axenic
PMM0726,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM1672,up,1.81628449757894,significant_up,197,103,,desC4,up,1,103.0,day 89,Weissberg proteomics axenic
PMM1402,down,0.132839520772297,not_significant,1291,,,,,0,,day 89,Weissberg proteomics axenic
PMM0469,down,-2.0036039352417,significant_down,153,,77,psaF,down,1,77.0,day 89,Weissberg proteomics axenic
PMM0996,up,0.37585163116455,not_significant,1034,,,,,0,,day 89,Weissberg proteomics axenic
PMM1298,down,0.57003688812256,not_significant,843,,,lpdA,,0,,day 89,Weissberg proteomics axenic
PMM0599,down,1.98676077524821,significant_up,158,76,,,up,-1,76.0,day 89,Weissberg proteomics axenic
PMM0087,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0468,down,1.4222993850708,significant_up,322,176,,psaJ,up,-1,176.0,day 89,Weissberg proteomics axenic
PMM1384,up,,,,,,hli,,0,,day 89,Weissberg proteomics axenic
PMM1552,down,-0.792173703511555,not_significant,671,,,rpsC,,0,,day 89,Weissberg proteomics axenic
PMM0363,up,1.16888332366944,significant_up,446,250,,,up,1,250.0,day 89,Weissberg proteomics axenic
PMM0965,up,1.25440692901611,significant_up,400,221,,ureA,up,1,221.0,day 89,Weissberg proteomics axenic
PMM1623,up,1.42698764801025,significant_up,320,175,,ssb,up,1,175.0,day 89,Weissberg proteomics axenic
PMM0810,up,0.714122454325359,not_significant,733,,,,,0,,day 89,Weissberg proteomics axenic
PMM1511,down,-0.855385144551593,not_significant,622,,,rpsL,,0,,day 89,Weissberg proteomics axenic
PMM0767,down,1.83405272165934,significant_up,188,96,,fbp-sbp,up,-1,96.0,day 89,Weissberg proteomics axenic
PMM0314,down,,,,,,psbT,,0,,day 89,Weissberg proteomics axenic
PMM0364,up,0.0971364974975546,not_significant,1334,,,,,0,,day 89,Weissberg proteomics axenic
PMM0307,down,,,,,,unk6,,0,,day 89,Weissberg proteomics axenic
PMM1555,down,0.326433499654134,not_significant,1084,,,rplB,,0,,day 89,Weissberg proteomics axenic
PMM0491,up,-0.112866401672364,not_significant,1311,,,phhB,,0,,day 89,Weissberg proteomics axenic
PMM0987,down,-0.158942222595215,not_significant,1269,,,rpsU,,0,,day 89,Weissberg proteomics axenic
PMM1456,down,2.20091406504313,significant_up,111,51,,atpI,up,-1,51.0,day 89,Weissberg proteomics axenic
PMM0766,down,0.0630235671997071,not_significant,1374,,,rpe,,0,,day 89,Weissberg proteomics axenic
PMM0245,up,,,,,,cobO2,,0,,day 89,Weissberg proteomics axenic
PMM1608,down,0.800338427225746,not_significant,660,,,acpP,,0,,day 89,Weissberg proteomics axenic
PMM1545,down,-0.802180926005047,not_significant,657,,,rpsH,,0,,day 89,Weissberg proteomics axenic
PMM1578,down,1.85502465565999,significant_up,186,95,,psaD,up,-1,95.0,day 89,Weissberg proteomics axenic
PMM1644,down,,,,,,psbZ,,0,,day 89,Weissberg proteomics axenic
PMM0446,up,-1.40359656016032,significant_down,325,,138,ctaCI,down,-1,138.0,day 89,Weissberg proteomics axenic
PMM0754,down,1.3915605545044,significant_up,329,181,,tsf,up,-1,181.0,day 89,Weissberg proteomics axenic
PMM0429,down,,,,,,petP,,0,,day 89,Weissberg proteomics axenic
PMM1601,up,2.06246852874756,significant_up,143,69,,glgP,up,1,69.0,day 89,Weissberg proteomics axenic
PMM1662,down,-0.860273043314618,not_significant,621,,,rplT,,0,,day 89,Weissberg proteomics axenic
PMM1345,down,0.755492210388188,not_significant,700,,,rpmA,,0,,day 89,Weissberg proteomics axenic
PMM1610,down,1.15042463938395,significant_up,454,254,,tktA,up,-1,254.0,day 89,Weissberg proteomics axenic
PMM1336,down,1.18247445424398,significant_up,434,241,,fabZ,up,-1,241.0,day 89,Weissberg proteomics axenic
PMM0202,down,1.49856154123942,significant_up,289,156,,rplJ,up,-1,156.0,day 89,Weissberg proteomics axenic
PMM1285,down,0.800515174865721,not_significant,659,,,rpsP,,0,,day 89,Weissberg proteomics axenic
PMM1542,down,-1.67278830210368,significant_down,234,,105,rpsE,down,1,105.0,day 89,Weissberg proteomics axenic
PMM0368,up,0.561350822448731,not_significant,855,,,,,0,,day 89,Weissberg proteomics axenic
PMM1661,down,,,,,,rpmI,,0,,day 89,Weissberg proteomics axenic
PMM1438,down,1.10404555002849,significant_up,474,264,,atpB,up,-1,264.0,day 89,Weissberg proteomics axenic
PMM0747,down,-1.80471579233805,significant_down,202,,94,pcyA,down,1,94.0,day 89,Weissberg proteomics axenic
PMM0160,up,1.05625247955322,significant_up,491,275,,ndhA,up,1,275.0,day 89,Weissberg proteomics axenic
PMM0075,up,-0.84156131744385,not_significant,633,,,,,0,,day 89,Weissberg proteomics axenic
PMM0870,down,0.337251981099446,not_significant,1074,,,rpmG,,0,,day 89,Weissberg proteomics axenic
PMM0201,down,0.1976416905721,not_significant,1224,,,rplL,,0,,day 89,Weissberg proteomics axenic
PMM1135,up,6.40673510233559,significant_up,1,1,,hli,up,1,1.0,day 89,Weissberg proteomics axenic
PMM0494,down,0.194017728169764,not_significant,1231,,,ppa,,0,,day 89,Weissberg proteomics axenic
PMM0936,up,,,,,,umuD,,0,,day 89,Weissberg proteomics axenic
PMM1655,down,0.701202074686685,not_significant,744,,,tig,,0,,day 89,Weissberg proteomics axenic
PMM1314,up,1.01737817128499,significant_up,522,291,,clpP3,up,1,291.0,day 89,Weissberg proteomics axenic
PMM1409,up,-0.172526359558106,not_significant,1251,,,,,0,,day 89,Weissberg proteomics axenic
PMM1149,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0410,down,-0.273026466369627,not_significant,1137,,,rpsD,,0,,day 89,Weissberg proteomics axenic
PMM1536,down,0.642436663309734,not_significant,787,,,rpsK,,0,,day 89,Weissberg proteomics axenic
PMM0751,down,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0858,up,1.97552140553793,significant_up,161,78,,,up,1,78.0,day 89,Weissberg proteomics axenic
PMM1609,down,1.26838461558024,significant_up,393,216,,fabF,up,-1,216.0,day 89,Weissberg proteomics axenic
PMM0329,down,-0.688050905863443,not_significant,751,,,psaE,,0,,day 89,Weissberg proteomics axenic
PMM0348,down,-1.01866181691488,not_significant,518,,,,,0,,day 89,Weissberg proteomics axenic
PMM1437,down,1.64112186431885,significant_up,242,132,,groES,up,-1,132.0,day 89,Weissberg proteomics axenic
PMM0035,up,2.13560390472412,significant_up,130,58,,PSTA,up,1,58.0,day 89,Weissberg proteomics axenic
PMM0120,up,-0.816167513529459,not_significant,645,,,sulA,,0,,day 89,Weissberg proteomics axenic
PMM1011,down,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0145,up,-0.535276730855306,not_significant,880,,,ndhM,,0,,day 89,Weissberg proteomics axenic
PMM1412,up,1.78290843963623,significant_up,206,109,,,up,1,109.0,day 89,Weissberg proteomics axenic
PMM1532,down,1.62393601735433,significant_up,247,136,,rplM,up,-1,136.0,day 89,Weissberg proteomics axenic
PMM1678,up,-1.49284267425537,significant_down,294,,129,,down,-1,129.0,day 89,Weissberg proteomics axenic
PMM0214,down,-2.580428759257,significant_down,67,,41,sul3,down,1,41.0,day 89,Weissberg proteomics axenic
PMM1312,up,-0.77730337778727,not_significant,683,,,yacL,,0,,day 89,Weissberg proteomics axenic
PMM0770,up,0.520477612813314,not_significant,887,,,gnd,,0,,day 89,Weissberg proteomics axenic
PMM0428,down,-4.56236871083577,significant_down,7,,5,chlG,down,1,5.0,day 89,Weissberg proteomics axenic
PMM1490,up,0.167515754699707,not_significant,1257,,,deg1,,0,,day 89,Weissberg proteomics axenic
PMM0988,up,-1.27090295155843,significant_down,390,,160,,down,-1,160.0,day 89,Weissberg proteomics axenic
PMM0647,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0203,down,1.03873093922933,significant_up,504,281,,rplA,up,-1,281.0,day 89,Weissberg proteomics axenic
PMM0251,down,-4.97700087229411,significant_down,4,,2,psbH,down,1,2.0,day 89,Weissberg proteomics axenic
PMM0651,up,0.634674390157064,not_significant,790,,,,,0,,day 89,Weissberg proteomics axenic
PMM0797,down,-1.59404977162679,significant_down,258,,112,,down,1,112.0,day 89,Weissberg proteomics axenic
PMM1055,down,0.763286272684731,not_significant,692,,,chlI,,0,,day 89,Weissberg proteomics axenic
PMM0312,down,1.23782698313395,significant_up,412,227,,rpsA1,up,-1,227.0,day 89,Weissberg proteomics axenic
PMM1109,down,0.362234433492027,not_significant,1048,,,,,0,,day 89,Weissberg proteomics axenic
PMM0626,up,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0502,up,1.75570265452067,significant_up,215,113,,ycf41,up,1,113.0,day 89,Weissberg proteomics axenic
PMM0869,down,1.48243935902913,significant_up,300,162,,rpsR,up,-1,162.0,day 89,Weissberg proteomics axenic
PMM1534,down,-0.878163337707519,not_significant,614,,,rplQ,,0,,day 89,Weissberg proteomics axenic
PMM0046,down,0.804925600687664,not_significant,652,,,ndk,,0,,day 89,Weissberg proteomics axenic
PMM0204,down,2.33273410797119,significant_up,91,41,,rplK,up,-1,41.0,day 89,Weissberg proteomics axenic
PMM1544,down,1.69147523244222,significant_up,230,123,,rplF,up,-1,123.0,day 89,Weissberg proteomics axenic
PMM0480,up,0.644911766052246,not_significant,784,,,,,0,,day 89,Weissberg proteomics axenic
PMM0964,up,0.400882403055827,not_significant,1010,,,ureB,,0,,day 89,Weissberg proteomics axenic
PMM0864,down,-0.296383857727053,not_significant,1112,,,,,0,,day 89,Weissberg proteomics axenic
PMM1128,up,2.46904786427815,significant_up,80,34,,hli15,up,1,34.0,day 89,Weissberg proteomics axenic
PMM0511,down,-0.464472134908039,not_significant,941,,,ppa,,0,,day 89,Weissberg proteomics axenic
PMM0691,down,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0356,down,1.60495281219482,significant_up,253,138,,pip,up,-1,138.0,day 89,Weissberg proteomics axenic
PMM1154,up,1.80527528127035,significant_up,201,106,,ilvN,up,1,106.0,day 89,Weissberg proteomics axenic
PMM0784,down,0.26898797353109,not_significant,1142,,,accD,,0,,day 89,Weissberg proteomics axenic
PMM1183,down,,,,,,rpmH,,0,,day 89,Weissberg proteomics axenic
PMM1146,up,1.39108689626058,significant_up,330,182,,pntA2,up,1,182.0,day 89,Weissberg proteomics axenic
PMM0969,up,0.760268847147622,not_significant,694,,,ureG,,0,,day 89,Weissberg proteomics axenic
PMM1643,down,1.58718268076579,significant_up,260,142,,ribH,up,-1,142.0,day 89,Weissberg proteomics axenic
PMM0560,down,0.611635526021323,not_significant,806,,,hisG,,0,,day 89,Weissberg proteomics axenic
PMM0510,down,,,,,,,,0,,day 89,Weissberg proteomics axenic
PMM0273,down,-0.287603696187337,not_significant,1122,,,mviM,,0,,day 89,Weissberg proteomics axenic
PMM1607,down,0.448859214782714,not_significant,960,,,psaC,,0,,day 89,Weissberg proteomics axenic
PMM0930,down,0.357951164245608,not_significant,1054,,,phdB,,0,,day 89,Weissberg proteomics axenic
PMM1440,down,-0.904835700988767,not_significant,596,,,ycf65,,0,,day 89,Weissberg proteomics axenic
PMM1442,up,0.986760139465333,not_significant,541,,,pepP,,0,,day 89,Weissberg proteomics axenic
PMM0906,down,,,,,,psaK,,0,,day 89,Weissberg proteomics axenic
PMM0769,down,1.27070013682047,significant_up,391,215,,glgC,up,-1,215.0,day 89,Weissberg proteomics axenic
PMM0296,down,-3.53981177012126,significant_down,16,,9,ycf48,down,1,9.0,day 89,Weissberg proteomics axenic
PMM0206,down,-2.03190358479818,significant_down,148,,75,secE,down,1,75.0,day 89,Weissberg proteomics axenic
PMM0753,down,-0.27673053741455,not_significant,1134,,,rpsB,,0,,day 89,Weissberg proteomics axenic
PMM0026,down,0.70568561553955,not_significant,738,,,efp,,0,,day 89,Weissberg proteomics axenic
PMM0142,down,-1.11758963267009,significant_down,466,,184,,down,1,184.0,day 89,Weissberg proteomics axenic
PMM0844,down,-4.59839216868082,significant_down,5,,3,cycI1,down,1,3.0,day 89,Weissberg proteomics axenic
