locus_tag,term_id,term_name
PMM1625,go:0005575,cellular_component
PMM1625,go:0005829,cytosol
PMM1626,go:0005737,cytoplasm
PMM1630,go:0005886,plasma membrane
PMM1631,go:0016020,membrane
PMM1632,go:0016020,membrane
PMM1634,go:0005694,chromosome
PMM1634,go:0005737,cytoplasm
PMM1634,go:0009330,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex"
PMM1635,go:0005737,cytoplasm
PMM1636,go:0005575,cellular_component
PMM1636,go:0005829,cytosol
PMM1636,go:0016020,membrane
PMM1638,go:0005737,cytoplasm
PMM1638,go:0031470,carboxysome
PMM1639,go:0009898,cytoplasmic side of plasma membrane
PMM1641,go:0005886,plasma membrane
PMM1643,go:0005575,cellular_component
PMM1643,go:0005829,cytosol
PMM1643,go:0009349,riboflavin synthase complex
PMM1644,go:0009538,photosystem I reaction center
PMM1644,go:0009539,photosystem II reaction center
PMM1645,go:0032300,mismatch repair complex
PMM1645,go:1990391,DNA repair complex
PMM1647,go:0009360,DNA polymerase III complex
PMM1648,go:0005829,cytosol
PMM1649,go:0009380,excinuclease repair complex
PMM1651,go:0005737,cytoplasm
PMM1652,go:0005737,cytoplasm
PMM1654,go:0005737,cytoplasm
PMM1655,go:0005575,cellular_component
PMM1655,go:0005854,nascent polypeptide-associated complex
PMM1656,go:0009368,endopeptidase Clp complex
PMM1657,go:0009368,endopeptidase Clp complex
PMM1658,go:0009360,DNA polymerase III complex
PMM1659,go:0005886,plasma membrane
PMM1659,go:0009274,peptidoglycan-based cell wall
PMM1660,go:0030288,outer membrane-bounded periplasmic space
PMM1661,go:0022625,cytosolic large ribosomal subunit
PMM1662,go:0000315,organellar large ribosomal subunit
PMM1662,go:0022625,cytosolic large ribosomal subunit
PMM1666,go:0009274,peptidoglycan-based cell wall
PMM1668,go:0005829,cytosol
PMM1668,go:0005960,glycine cleavage complex
PMM1669,go:0005960,glycine cleavage complex
PMM1672,go:0016020,membrane
PMM1673,go:0022625,cytosolic large ribosomal subunit
PMM1674,go:0005575,cellular_component
PMM1674,go:0005829,cytosol
PMM1674,go:1990077,primosome complex
PMM1675,go:0005575,cellular_component
PMM1675,go:0005829,cytosol
PMM1681,go:0016020,membrane
PMM1687,go:0005737,cytoplasm
PMM1688,go:0005737,cytoplasm
PMM1695,go:0005886,plasma membrane
PMM1696,go:0009358,polyphosphate kinase complex
PMM1698,go:0016020,membrane
PMM1699,go:0005737,cytoplasm
PMM1700,go:0005829,cytosol
PMM1701,go:0034707,chloride channel complex
PMM1702,go:0005829,cytosol
PMM1703,go:0005737,cytoplasm
PMM1705,go:0005575,cellular_component
PMM1705,go:0005829,cytosol
PMM1706,go:0000314,organellar small ribosomal subunit
PMM1706,go:0022627,cytosolic small ribosomal subunit
PMM1707,go:0005575,cellular_component
PMM1707,go:0005737,cytoplasm
PMM1709,go:0016020,membrane
PMM1712,go:0005737,cytoplasm
PMM1712,go:0009380,excinuclease repair complex
PMM1713,go:0005694,chromosome
PMM1713,go:0043590,bacterial nucleoid
PMM1716,go:0005575,cellular_component
PMM1716,go:0005737,cytoplasm
PMM1720,go:0016020,membrane
PMM1803,go:0016020,membrane
PMM1808,go:0016020,membrane
PMM1878,go:0016020,membrane
PMM1900,go:0030096,plasma membrane-derived thylakoid photosystem II
PMM1974,go:0016020,membrane
PMM2018,go:0016020,membrane
PMM50022,go:0016020,membrane
PMM_50048,go:0016020,membrane
