child_id,parent_id,child_level,parent_level
go:0046385,go:0090407,5,4
go:0046385,go:0006796,5,4
go:0036503,go:0042221,3,2
go:0036503,go:0034976,3,4
go:0036503,go:0010498,3,6
go:0006740,go:0006739,4,5
go:0006740,go:0006091,4,3
go:0034755,go:0098655,5,4
go:0034755,go:0006826,5,8
go:0019250,go:0009236,6,5
go:0016051,go:0009058,4,3
go:0016051,go:0005975,4,4
go:0006612,go:0090150,5,4
go:0006612,go:0006605,5,4
go:0045740,go:0051054,8,7
go:0045740,go:0006275,8,7
go:1902208,go:1902115,6,5
go:1902208,go:0060491,6,5
go:0071224,go:1901701,5,4
go:0071224,go:1901699,5,4
go:0071224,go:0071219,5,4
go:0071224,go:0032494,5,4
go:0006836,go:0006810,4,3
go:0006592,go:1901607,6,5
go:0006592,go:0170043,6,6
go:0006592,go:0006591,6,6
go:0090596,go:0009887,4,3
go:0090596,go:0007423,4,4
go:1900190,go:0050794,4,3
go:0046131,go:0009119,5,5
go:0046131,go:0006213,5,4
go:2001293,go:0006637,5,4
go:0036048,go:0035601,7,6
go:0046391,go:0019693,5,4
go:0009112,go:0055086,5,4
go:0016540,go:0016485,7,6
go:0019336,go:0018958,4,3
go:0019336,go:0009056,4,3
go:0070925,go:0022607,5,4
go:0070925,go:0006996,5,4
go:0006289,go:0006281,6,5
go:0042836,go:0043648,5,7
go:0042836,go:0005975,5,4
go:0060341,go:0050794,4,3
go:0060341,go:0032879,4,3
go:0015727,go:0015850,5,4
go:0015727,go:0015718,5,6
go:0042918,go:0072348,3,4
go:0042918,go:0055085,3,2
go:0042918,go:0015849,3,4
go:0042918,go:0015711,3,4
go:0006107,go:0043648,8,7
go:0071705,go:0006810,4,3
go:0001510,go:0043414,5,4
go:0001510,go:0009451,5,5
go:0019568,go:0019566,7,6
go:0019568,go:0019323,7,6
go:0065004,go:0071824,6,5
go:0065004,go:0065003,6,5
go:0001407,go:0055085,3,2
go:0001407,go:0015748,3,4
go:0001407,go:0015711,3,4
go:0000451,go:0031167,7,6
go:0018209,go:0018193,7,6
go:0043933,go:0016043,4,3
go:0006811,go:0006810,4,3
go:0007049,go:0009987,2,1
go:0048585,go:0048583,4,3
go:0048585,go:0048519,4,3
go:0030150,go:0072594,4,4
go:0030150,go:0071806,4,3
go:0030150,go:0070585,4,5
go:0009165,go:1901293,6,5
go:0009165,go:0009117,6,6
go:0042181,go:0044283,4,4
go:0042181,go:0042180,4,3
go:0019685,go:0016051,4,4
go:0019685,go:0015979,4,3
go:0043456,go:1902031,6,8
go:0043456,go:0043470,6,6
go:0043456,go:0043467,6,5
go:0033353,go:0046500,5,4
go:0098045,go:0016032,2,1
go:0098045,go:0098003,2,2
go:0009790,go:0007275,3,2
go:0097237,go:0070887,4,3
go:0097237,go:0009636,4,3
go:0015840,go:0071705,5,4
go:0015840,go:0019755,5,4
go:0042430,go:0008152,3,2
go:0007005,go:0006996,5,4
go:1901052,go:1901605,4,5
go:1901052,go:0170041,4,5
go:1901052,go:0006575,4,3
go:0046396,go:0032787,5,7
go:0046396,go:0005996,5,4
go:0009203,go:0009143,7,6
go:0051479,go:0051478,5,5
go:0051479,go:0046394,5,6
go:0051479,go:0016138,5,5
go:0051479,go:0016051,5,4
go:0018202,go:0018193,7,6
go:1902652,go:0006066,5,4
go:0042884,go:0071705,5,4
go:0032363,go:0046444,5,4
go:0032363,go:0042728,5,4
go:0032363,go:0009261,5,5
go:0032363,go:0009158,5,7
go:0070478,go:0000184,10,9
go:0044598,go:1902644,4,5
go:0044598,go:0042180,4,3
go:0044598,go:0034308,4,5
go:0044598,go:0030638,4,4
go:0044598,go:0016137,4,4
go:0009190,go:0009187,7,7
go:0009190,go:0009165,7,6
go:0007229,go:0007166,4,3
go:0045930,go:0045786,6,5
go:0045930,go:0007346,6,5
go:0017009,go:0017007,8,7
go:0006560,go:0170039,6,5
go:0006560,go:0170033,6,6
go:0040007,go:0008150,1,0
go:0019305,go:0009226,6,5
go:0034337,go:0009987,2,1
go:0000281,go:1903047,4,3
go:0000281,go:0061640,4,4
go:0007276,go:0048609,3,2
go:0007276,go:0019953,3,2
go:0015750,go:0015749,5,4
go:0046035,go:0009218,6,5
go:0046035,go:0009173,6,8
go:0015854,go:0006863,7,6
go:0140014,go:1903047,4,3
go:0140014,go:0000280,4,6
go:0050993,go:0006644,6,5
go:0006018,go:0046386,6,5
go:0072340,go:0072338,4,4
go:0072340,go:0009056,4,3
go:0015990,go:0015988,7,6
go:0070071,go:0065003,6,5
go:0007389,go:0032501,2,1
go:0007389,go:0007275,2,2
go:0042773,go:0006119,6,7
go:0042773,go:0022904,6,5
go:0009061,go:0045333,6,5
go:0048511,go:0008150,1,0
go:0015747,go:0071705,5,4
go:0015747,go:0015711,5,4
go:0006694,go:0008610,5,4
go:0006694,go:0008202,5,5
go:0030163,go:0019538,5,4
go:0030163,go:0009057,5,4
go:0042355,go:0042354,8,7
go:0042355,go:0019317,8,7
go:0019543,go:0019626,7,6
go:0019543,go:0019541,7,7
go:0009201,go:0009142,7,6
go:0006650,go:0046486,6,5
go:0006650,go:0006644,6,5
go:0045491,go:0005976,5,4
go:0006208,go:0072529,5,4
go:0006208,go:0046113,5,4
go:0006208,go:0006206,5,4
go:0015743,go:0015740,8,7
go:0006680,go:0046477,8,7
go:0006680,go:0006678,8,8
go:1902777,go:1901136,5,4
go:1902777,go:0044273,5,4
go:1902777,go:0016054,5,5
go:0043953,go:0071806,4,3
go:0045329,go:0009437,6,5
go:0045329,go:0006578,6,5
go:0006041,go:0006040,5,4
go:0070297,go:1902531,6,5
go:0044036,go:0071554,3,2
go:0044036,go:0043170,3,3
go:0052553,go:0052031,5,4
go:0036297,go:0006281,6,5
go:0090293,go:0031670,5,4
go:0090293,go:0006808,5,5
go:0090293,go:0006355,5,8
go:0006855,go:0055085,3,2
go:0006855,go:0042908,3,4
go:0006563,go:0170039,6,5
go:0006563,go:0170033,6,6
go:0052703,go:0042398,5,4
go:0046513,go:0030148,6,5
go:0046513,go:0006672,6,6
go:0046327,go:0006114,7,6
go:0046327,go:0006090,7,8
go:0046327,go:0019432,7,7
go:0006178,go:0046099,7,6
go:0006178,go:0043096,7,6
go:0042846,go:0042844,8,7
go:0042846,go:0034313,8,7
go:0019853,go:1901336,5,4
go:0019853,go:0046394,5,6
go:0019853,go:0046364,5,5
go:0019853,go:0042364,5,6
go:0019853,go:0019852,5,4
go:0055130,go:0046436,7,7
go:0055130,go:0019478,7,6
go:0019571,go:0019568,8,7
go:0046050,go:0046049,7,6
go:0046050,go:0009222,7,6
go:0046050,go:0009175,7,8
go:0010256,go:0016043,4,3
go:0034214,go:0051259,7,6
go:0032298,go:2000105,10,9
go:0032298,go:0030174,10,9
go:0046110,go:0006144,5,4
go:0051290,go:0051291,8,7
go:0051290,go:0051262,8,7
go:0006707,go:0046164,6,5
go:0006707,go:0016127,6,6
go:0006707,go:0008203,6,6
go:0015835,go:1901264,5,4
go:0015835,go:0071705,5,4
go:2001251,go:0033044,7,6
go:2001251,go:0010639,7,6
go:0006189,go:0006188,8,7
go:0007059,go:0022402,3,2
go:0006505,go:0046488,6,7
go:0006505,go:0006664,6,5
go:0005985,go:0005984,7,6
go:0050794,go:0050789,3,2
go:0006072,go:0052646,5,4
go:0006213,go:0072527,4,3
go:0006213,go:0009116,4,4
go:0001932,go:0042325,7,6
go:0001932,go:0031399,7,7
go:0009235,go:0033013,4,3
go:0043335,go:0009987,2,1
go:0046168,go:1901136,5,4
go:0046168,go:0046434,5,4
go:0046168,go:0006072,5,5
go:0097292,go:0009167,6,8
go:0097292,go:0009150,6,5
go:0006382,go:0016553,7,6
go:0019695,go:0008152,3,2
go:0006431,go:0006418,7,6
go:0010466,go:0052547,6,5
go:0010466,go:0051346,6,5
go:0010466,go:0045861,6,8
go:0051701,go:0044403,3,2
go:0052128,go:0009453,4,3
go:0006972,go:0006970,4,3
go:0000470,go:0006364,6,5
go:0000470,go:0042273,6,5
go:0009056,go:0008152,3,2
go:1903607,go:1903606,6,6
go:1903607,go:1903605,6,5
go:0070918,go:0006396,5,4
go:0070918,go:0031047,5,9
go:1902475,go:1905039,4,3
go:1902475,go:0015807,4,5
go:1902475,go:0003333,4,3
go:0046031,go:0009179,6,8
go:0046031,go:0009150,6,5
go:0033365,go:0008104,4,3
go:0046839,go:0030258,6,5
go:0046839,go:0016311,6,5
go:0019941,go:0043632,6,5
go:0019941,go:0030163,6,5
go:0042619,go:1901441,5,4
go:0042619,go:0042618,5,4
go:0009060,go:0045333,6,5
go:0051674,go:0051179,2,1
go:0051674,go:0009987,2,1
go:0075136,go:0051707,3,2
go:0075136,go:0051701,3,3
go:0019805,go:0072525,5,4
go:0019805,go:0046874,5,4
go:0019805,go:0043650,5,7
go:0018364,go:0006479,6,5
go:0007041,go:0007034,5,4
go:0006955,go:0050896,2,1
go:0006955,go:0002376,2,1
go:0006518,go:0008152,3,2
go:0042400,go:0072329,8,7
go:0042398,go:0009058,4,3
go:0042398,go:0006575,4,3
go:1900372,go:1900543,8,8
go:1900372,go:1900371,8,7
go:1900372,go:0030809,8,7
go:0016120,go:0046246,6,5
go:0016120,go:0016119,6,5
go:0015980,go:0006091,4,3
go:0046086,go:0046129,7,6
go:0046086,go:0046085,7,6
go:1903533,go:0070201,6,5
go:0042167,go:0046149,5,4
go:0042167,go:0042168,5,4
go:0042167,go:0006787,5,5
go:0030162,go:0051246,7,6
go:0030243,go:0051273,7,6
go:0017003,go:0017006,7,6
go:0006298,go:0006281,6,5
go:2000766,go:2000765,9,8
go:2000766,go:0017148,9,8
go:0009088,go:0009067,8,7
go:0009088,go:0006566,8,7
go:0006721,go:0006720,6,5
go:0015868,go:1901264,5,4
go:0015868,go:0015865,5,6
go:0006103,go:0043648,8,7
go:0070588,go:0098655,5,4
go:0070588,go:0006816,5,7
go:0071478,go:0071214,4,3
go:0071478,go:0009314,4,3
go:0006226,go:0046078,7,6
go:0006226,go:0009221,7,6
go:0006226,go:0009177,7,8
go:0002252,go:0002376,2,1
go:0010016,go:0009653,3,2
go:0010016,go:0048367,3,4
go:0009142,go:1901293,6,5
go:0009142,go:0009141,6,6
go:0007163,go:0009987,2,1
go:0006168,go:0046084,7,6
go:0006168,go:0043096,7,6
go:0008299,go:0008610,5,4
go:0008299,go:0006720,5,5
go:0009646,go:0009642,6,5
go:0071333,go:0071331,5,7
go:0071333,go:0009749,5,7
go:0071333,go:0001678,5,4
go:0033468,go:0009226,6,5
go:0015689,go:0015698,5,4
go:0051234,go:0051179,2,1
go:0033359,go:0009089,9,8
go:0006833,go:0042044,5,4
go:0010906,go:0062012,6,5
go:0010906,go:0006109,6,6
go:0051409,go:0006950,3,2
go:0033015,go:0033013,4,3
go:0033015,go:0009056,4,3
go:0070987,go:0019985,7,6
go:0006167,go:0046033,7,6
go:0006167,go:0009168,7,8
go:0006167,go:0009152,7,6
go:0060972,go:0003002,4,3
go:0009896,go:0009894,6,5
go:0009896,go:0009893,6,5
go:0045454,go:0019725,3,2
go:0019303,go:0019323,7,6
go:0019303,go:0006014,7,6
go:1902116,go:1902115,6,5
go:1902116,go:0010639,6,6
go:0030148,go:0008610,5,4
go:0030148,go:0006665,5,5
go:0051952,go:0051049,5,4
go:0006422,go:0006418,7,6
go:0046503,go:0046486,5,5
go:0046503,go:0016042,5,4
go:0046296,go:0072329,7,7
go:0046296,go:0034310,7,6
go:0046296,go:0009441,7,6
go:0032973,go:0140115,4,3
go:0032973,go:0003333,4,3
go:1902413,go:1902412,7,6
go:1902413,go:0032466,7,6
go:0061371,go:0007368,5,5
go:0061371,go:0007507,5,4
go:0042939,go:0006857,6,5
go:0033320,go:0033319,6,5
go:0033320,go:0009226,6,5
go:0006591,go:1901605,6,5
go:0006591,go:0170041,6,5
go:0019478,go:1901606,6,5
go:0019478,go:0170044,6,6
go:0019478,go:0046416,6,6
go:0032459,go:0043254,6,5
go:0048367,go:0048731,4,3
go:0051606,go:0050896,2,1
go:0110017,go:0002190,6,5
go:0032309,go:0071715,5,6
go:0032309,go:0046903,5,4
go:0005975,go:0044238,4,3
go:0045947,go:0017148,9,8
go:0045947,go:0006446,9,8
go:0006113,go:0015980,5,4
go:1903437,go:1903436,8,7
go:1903437,go:1902413,8,7
go:1903726,go:1903725,7,6
go:1903726,go:0045936,7,7
go:1903726,go:0045833,7,6
go:0009628,go:0050896,2,1
go:0048364,go:0099402,4,3
go:0048364,go:0022622,4,4
go:0051205,go:0061024,4,4
go:0051205,go:0008104,4,3
go:0051205,go:0090150,4,4
go:0046907,go:0051649,3,3
go:0046907,go:0051641,3,2
go:0046907,go:0006810,3,3
go:0006826,go:0000041,8,7
go:0071288,go:0071248,5,4
go:0071288,go:0046689,5,4
go:0098869,go:1990748,3,2
go:0010795,go:0010566,7,6
go:0042823,go:0090407,5,4
go:0042823,go:0046184,5,4
go:0042823,go:0042822,5,4
go:0042823,go:0042819,5,5
go:0098743,go:0009987,2,1
go:0015976,go:0031667,3,2
go:0048609,go:0022414,2,1
go:0080033,go:1901700,4,3
go:0080033,go:1901698,4,3
go:0009143,go:1901292,6,5
go:0009143,go:0009141,6,6
go:0044027,go:0045814,8,7
go:0031118,go:0001522,7,6
go:0031118,go:0000154,7,6
go:0007267,go:0023052,3,3
go:0007267,go:0007154,3,2
go:1900079,go:2000282,6,6
go:1900079,go:0062012,6,5
go:0031179,go:0006518,4,3
go:0120009,go:0061024,5,4
go:0120009,go:0006869,5,4
go:0002183,go:0006413,4,3
go:0002183,go:0002181,4,6
go:0046219,go:0042435,5,4
go:0046219,go:0042401,5,5
go:0008295,go:0008216,7,6
go:0008295,go:0006596,7,6
go:0009095,go:0009073,7,6
go:0031401,go:0051247,8,7
go:0031401,go:0031399,8,7
go:0015757,go:0008645,6,5
go:0019317,go:0019320,7,6
go:0019317,go:0006004,7,6
go:0033674,go:0043549,5,5
go:0033674,go:0043085,5,4
go:0033674,go:0042327,5,7
go:0033512,go:0019477,6,7
go:0033512,go:0006084,6,5
go:0006352,go:0006351,7,6
go:0006352,go:0032774,7,6
go:1903792,go:0044070,6,6
go:1903792,go:0043271,6,5
go:0009100,go:1901135,4,3
go:0009100,go:0019538,4,4
go:0046459,go:0006631,6,5
go:2000895,go:0000272,6,5
go:0006146,go:0046083,6,5
go:0006146,go:0006145,6,5
go:0006873,go:0055082,4,3
go:0006873,go:0050801,4,3
go:0033539,go:0006635,7,6
go:0055085,go:0009987,2,1
go:0055085,go:0006810,2,3
go:0042160,go:0042157,6,5
go:0035344,go:0006863,7,6
go:0031106,go:0032185,7,6
go:0006007,go:0019320,7,6
go:0006007,go:0006006,7,6
go:1901440,go:0008152,3,2
go:0030164,go:0030163,6,5
go:0043242,go:0051129,6,5
go:0043242,go:0043244,6,5
go:0019751,go:0006066,5,4
go:0046072,go:0009219,6,5
go:0046072,go:0009196,6,8
go:0006654,go:0046474,7,6
go:0006654,go:0046473,7,7
go:0048366,go:0048827,5,4
go:0009107,go:0044272,5,4
go:0009107,go:0009106,5,4
go:0009107,go:0006633,5,5
go:0051715,go:0031640,3,3
go:0051715,go:0019835,3,2
go:0042866,go:0072330,8,7
go:0042866,go:0006090,8,8
go:1901053,go:1901606,5,5
go:1901053,go:1901052,5,4
go:1901053,go:0170044,5,6
go:1901053,go:0042219,5,4
go:0120031,go:0120036,6,5
go:0120031,go:0030031,6,5
go:0009057,go:0043170,4,3
go:0009057,go:0009056,4,3
go:0010380,go:1901463,7,6
go:0010380,go:0090056,7,6
go:0019628,go:0072523,5,4
go:0019628,go:0046415,5,4
go:0019628,go:0044282,5,4
go:0009152,go:0009260,6,6
go:0009152,go:0009150,6,5
go:0009152,go:0006164,6,5
go:0009693,go:0043450,6,6
go:0009693,go:0009692,6,5
go:0006308,go:0141188,6,5
go:0006308,go:0006259,6,5
go:0046336,go:1901161,5,4
go:0046336,go:0042402,5,5
go:0046336,go:0034310,5,6
go:0046336,go:0006580,5,4
go:0045333,go:0015980,5,4
go:0008612,go:1901607,6,5
go:0008612,go:0051604,6,5
go:0008612,go:0018205,6,7
go:0035524,go:1905039,4,3
go:0035524,go:0071705,4,4
go:0035524,go:0003333,4,3
go:0006799,go:0009058,4,3
go:0006799,go:0006797,4,4
go:0009399,go:0071941,4,3
go:0030638,go:0019748,4,3
go:0007017,go:0009987,2,1
go:1900371,go:1900542,7,7
go:1900371,go:0030808,7,6
go:1901159,go:1901137,5,4
go:1901159,go:0090407,5,4
go:1901159,go:0051167,5,4
go:1901570,go:1901568,5,5
go:1901570,go:0008610,5,4
go:0090540,go:0030244,9,8
go:0018193,go:0036211,6,5
go:0080135,go:0080134,4,4
go:0080135,go:0050794,4,3
go:0046506,go:0046505,5,4
go:0046506,go:0044272,5,4
go:0046506,go:0008610,5,4
go:0008643,go:0006810,4,3
go:1900191,go:1900190,5,4
go:1900191,go:0048523,5,4
go:2001059,go:1901136,5,4
go:2001059,go:0046434,5,4
go:2001059,go:0006796,5,4
go:0046065,go:0009219,6,5
go:0046065,go:0009211,6,8
go:0008535,go:0017004,7,6
go:0010207,go:0019684,5,4
go:0010207,go:0065003,5,5
go:0034766,go:0043271,6,5
go:0034766,go:0034765,6,5
go:0034766,go:0034763,6,5
go:0030003,go:0055080,5,4
go:0030003,go:0006873,5,4
go:0089718,go:0098739,4,3
go:0089718,go:0003333,4,3
go:0044272,go:0009058,4,3
go:0044272,go:0006790,4,3
go:0010498,go:0030163,6,5
go:0072747,go:1901701,5,4
go:0072747,go:1901699,5,4
go:0072747,go:1901322,5,4
go:1901909,go:0015961,8,7
go:0006575,go:0008152,3,2
go:0042558,go:0008152,3,2
go:0071103,go:0051276,6,5
go:0009636,go:0042221,3,2
go:0097167,go:0007623,3,2
go:0097167,go:0006417,3,7
go:0006220,go:0072527,4,3
go:0006220,go:0009117,4,6
go:0051167,go:1901135,4,3
go:0051167,go:0019637,4,4
go:0051167,go:0006796,4,4
go:0006865,go:0006810,4,3
go:0070207,go:0070206,8,7
go:0070207,go:0051260,8,7
go:0070476,go:0070475,7,7
go:0070476,go:0036265,7,6
go:0032955,go:1901891,6,5
go:0009180,go:0009188,8,7
go:0009180,go:0009179,8,8
go:0009180,go:0009136,8,7
go:0002099,go:0002097,8,7
go:0051649,go:0051641,3,2
go:0051649,go:0051234,3,2
go:0043090,go:0006865,5,4
go:0002143,go:0034227,8,7
go:0002143,go:0002098,8,8
go:0009651,go:0006970,4,3
go:0043420,go:0042537,4,3
go:0043420,go:0032787,4,7
go:0043420,go:0009072,4,5
go:0044085,go:0071840,3,2
go:0043153,go:0009649,4,3
go:0043153,go:0009648,4,5
go:0015988,go:1902600,6,5
go:0019477,go:0170040,7,6
go:0019477,go:0170035,7,6
go:0019477,go:0006553,7,6
go:0019294,go:0046394,6,6
go:0019294,go:0046364,6,5
go:0019294,go:0009103,6,5
go:0071475,go:0071474,6,5
go:0071475,go:0071472,6,5
go:0071475,go:0042538,6,5
go:0019272,go:0042852,8,7
go:0019272,go:0006090,8,8
go:1901170,go:0120253,5,4
go:0005997,go:0019321,6,5
go:0051240,go:0051239,4,3
go:0051240,go:0048518,4,3
go:0015748,go:0006810,4,3
go:0006014,go:0019321,6,5
go:0017186,go:0018199,8,7
go:0009292,go:0009987,2,1
go:0009443,go:0043094,5,4
go:0009443,go:0042823,5,5
go:0006271,go:0022616,7,6
go:0006271,go:0006261,7,7
go:0000376,go:0000375,7,6
go:0042354,go:0006004,7,6
go:0032950,go:0032881,7,6
go:0015979,go:0008152,3,2
go:0019217,go:0062012,6,5
go:0019217,go:0019216,6,6
go:0019217,go:0010565,6,5
go:0042350,go:0046368,6,5
go:0042350,go:0009226,6,5
go:0033157,go:0051223,6,5
go:0033157,go:0032386,6,5
go:0016119,go:0042214,5,4
go:0017148,go:0051248,8,7
go:0017148,go:0010629,8,8
go:0017148,go:0006417,8,7
go:0006221,go:0072528,5,4
go:0006221,go:0009165,5,6
go:0006221,go:0006220,5,4
go:0071977,go:0071975,4,3
go:0071977,go:0071973,4,5
go:0006290,go:0006281,6,5
go:0034644,go:0071482,6,5
go:0034644,go:0009411,6,5
go:0052324,go:0052541,5,5
go:0052324,go:0034410,5,6
go:0052324,go:0030244,5,8
go:0052324,go:0009832,5,4
go:0009196,go:0009138,8,7
go:0099587,go:0098739,4,3
go:0043436,go:0006082,5,4
go:0044281,go:0008152,3,2
go:0045732,go:0051247,7,7
go:0045732,go:0042176,7,6
go:0045732,go:0009896,7,6
go:0009404,go:0019748,4,3
go:0046125,go:0009120,5,5
go:0046125,go:0006213,5,4
go:0009606,go:0009605,3,2
go:0016226,go:0031163,6,5
go:0070178,go:0046416,7,6
go:0006883,go:0055078,5,4
go:0006883,go:0030003,5,5
go:0045936,go:0010563,7,6
go:0032006,go:1902531,6,5
go:0046100,go:0006144,5,4
go:0017038,go:0015031,5,4
go:1902834,go:0032890,6,5
go:1902834,go:0010958,6,6
go:0071421,go:0098655,5,4
go:0071421,go:0006828,5,8
go:0032297,go:2000104,10,9
go:0032297,go:0030174,10,9
go:0000027,go:0042273,6,5
go:0000027,go:0042255,6,6
go:0000027,go:0022618,6,5
go:0018104,go:0009252,6,5
go:0051954,go:0051952,5,5
go:0051954,go:0051050,5,4
go:0015995,go:0046148,5,4
go:0015995,go:0015994,5,5
go:0015995,go:0006779,5,5
go:0006637,go:0072521,4,3
go:0006637,go:0006790,4,3
go:0006637,go:0006753,4,5
go:0006281,go:0006974,5,4
go:0006281,go:0006259,5,5
go:0018106,go:0018202,7,7
go:0018106,go:0006468,7,6
go:0009137,go:0009135,7,7
go:0009137,go:0009134,7,6
go:0006761,go:0046452,6,5
go:0006761,go:0043650,6,7
