child_id,parent_id,child_level,parent_level
cyanorak.role:D.4,cyanorak.role:D,1,0
cyanorak.role:D.3,cyanorak.role:D,1,0
cyanorak.role:D.2,cyanorak.role:D,1,0
cyanorak.role:D.10,cyanorak.role:D,1,0
cyanorak.role:D.1,cyanorak.role:D,1,0
cyanorak.role:D.1.9,cyanorak.role:D.1,2,1
cyanorak.role:D.1.8,cyanorak.role:D.1,2,1
cyanorak.role:D.1.7,cyanorak.role:D.1,2,1
cyanorak.role:D.1.6,cyanorak.role:D.1,2,1
cyanorak.role:D.1.5,cyanorak.role:D.1,2,1
cyanorak.role:D.1.4,cyanorak.role:D.1,2,1
cyanorak.role:D.1.3,cyanorak.role:D.1,2,1
cyanorak.role:D.1.2,cyanorak.role:D.1,2,1
cyanorak.role:D.1.1,cyanorak.role:D.1,2,1
cyanorak.role:E.8,cyanorak.role:E,1,0
cyanorak.role:E.7,cyanorak.role:E,1,0
cyanorak.role:E.6,cyanorak.role:E,1,0
cyanorak.role:E.5,cyanorak.role:E,1,0
cyanorak.role:E.4,cyanorak.role:E,1,0
cyanorak.role:E.3,cyanorak.role:E,1,0
cyanorak.role:E.2,cyanorak.role:E,1,0
cyanorak.role:E.1,cyanorak.role:E,1,0
cyanorak.role:F.3,cyanorak.role:F,1,0
cyanorak.role:F.2,cyanorak.role:F,1,0
cyanorak.role:F.1,cyanorak.role:F,1,0
cyanorak.role:F.1.6,cyanorak.role:F.1,2,1
cyanorak.role:F.1.5,cyanorak.role:F.1,2,1
cyanorak.role:F.1.4,cyanorak.role:F.1,2,1
cyanorak.role:F.1.3,cyanorak.role:F.1,2,1
cyanorak.role:F.1.2,cyanorak.role:F.1,2,1
cyanorak.role:F.1.1,cyanorak.role:F.1,2,1
cyanorak.role:G.9,cyanorak.role:G,1,0
cyanorak.role:G.8,cyanorak.role:G,1,0
cyanorak.role:G.7,cyanorak.role:G,1,0
cyanorak.role:G.6,cyanorak.role:G,1,0
cyanorak.role:G.5,cyanorak.role:G,1,0
cyanorak.role:G.4,cyanorak.role:G,1,0
cyanorak.role:G.3,cyanorak.role:G,1,0
cyanorak.role:G.2,cyanorak.role:G,1,0
cyanorak.role:G.10,cyanorak.role:G,1,0
cyanorak.role:G.1,cyanorak.role:G,1,0
cyanorak.role:H.7,cyanorak.role:H,1,0
cyanorak.role:H.6,cyanorak.role:H,1,0
cyanorak.role:H.5,cyanorak.role:H,1,0
cyanorak.role:H.4,cyanorak.role:H,1,0
cyanorak.role:H.3,cyanorak.role:H,1,0
cyanorak.role:H.2,cyanorak.role:H,1,0
cyanorak.role:H.1,cyanorak.role:H,1,0
cyanorak.role:I.4,cyanorak.role:I,1,0
cyanorak.role:I.3,cyanorak.role:I,1,0
cyanorak.role:I.2,cyanorak.role:I,1,0
cyanorak.role:I.1,cyanorak.role:I,1,0
cyanorak.role:J.9,cyanorak.role:J,1,0
cyanorak.role:J.8,cyanorak.role:J,1,0
cyanorak.role:J.7,cyanorak.role:J,1,0
cyanorak.role:J.6,cyanorak.role:J,1,0
cyanorak.role:J.5,cyanorak.role:J,1,0
cyanorak.role:J.4,cyanorak.role:J,1,0
cyanorak.role:J.3,cyanorak.role:J,1,0
cyanorak.role:J.2,cyanorak.role:J,1,0
cyanorak.role:J.11,cyanorak.role:J,1,0
cyanorak.role:J.10,cyanorak.role:J,1,0
cyanorak.role:J.1,cyanorak.role:J,1,0
cyanorak.role:J.5.5,cyanorak.role:J.5,2,1
cyanorak.role:J.5.4,cyanorak.role:J.5,2,1
cyanorak.role:J.5.3,cyanorak.role:J.5,2,1
cyanorak.role:J.5.2,cyanorak.role:J.5,2,1
cyanorak.role:J.5.1,cyanorak.role:J.5,2,1
cyanorak.role:K.5,cyanorak.role:K,1,0
cyanorak.role:K.4,cyanorak.role:K,1,0
cyanorak.role:K.3,cyanorak.role:K,1,0
cyanorak.role:K.2,cyanorak.role:K,1,0
cyanorak.role:K.1,cyanorak.role:K,1,0
cyanorak.role:L.5,cyanorak.role:L,1,0
cyanorak.role:L.4,cyanorak.role:L,1,0
cyanorak.role:L.3,cyanorak.role:L,1,0
cyanorak.role:L.2,cyanorak.role:L,1,0
cyanorak.role:L.1,cyanorak.role:L,1,0
cyanorak.role:M.7,cyanorak.role:M,1,0
cyanorak.role:M.6,cyanorak.role:M,1,0
cyanorak.role:M.5,cyanorak.role:M,1,0
cyanorak.role:M.4,cyanorak.role:M,1,0
cyanorak.role:M.3,cyanorak.role:M,1,0
cyanorak.role:M.2,cyanorak.role:M,1,0
cyanorak.role:M.1,cyanorak.role:M,1,0
cyanorak.role:N.5,cyanorak.role:N,1,0
cyanorak.role:N.4,cyanorak.role:N,1,0
cyanorak.role:N.3,cyanorak.role:N,1,0
cyanorak.role:N.2,cyanorak.role:N,1,0
cyanorak.role:N.1,cyanorak.role:N,1,0
cyanorak.role:O.3,cyanorak.role:O,1,0
cyanorak.role:O.2,cyanorak.role:O,1,0
cyanorak.role:O.1,cyanorak.role:O,1,0
cyanorak.role:O.1.2,cyanorak.role:O.1,2,1
cyanorak.role:O.1.1,cyanorak.role:O.1,2,1
cyanorak.role:P.5,cyanorak.role:P,1,0
cyanorak.role:P.4,cyanorak.role:P,1,0
cyanorak.role:P.3,cyanorak.role:P,1,0
cyanorak.role:P.2,cyanorak.role:P,1,0
cyanorak.role:P.1,cyanorak.role:P,1,0
cyanorak.role:Q.9,cyanorak.role:Q,1,0
cyanorak.role:Q.8,cyanorak.role:Q,1,0
cyanorak.role:Q.7,cyanorak.role:Q,1,0
cyanorak.role:Q.6,cyanorak.role:Q,1,0
cyanorak.role:Q.5,cyanorak.role:Q,1,0
cyanorak.role:Q.4,cyanorak.role:Q,1,0
cyanorak.role:Q.3,cyanorak.role:Q,1,0
cyanorak.role:Q.2,cyanorak.role:Q,1,0
cyanorak.role:Q.1,cyanorak.role:Q,1,0
cyanorak.role:R.5,cyanorak.role:R,1,0
cyanorak.role:R.4,cyanorak.role:R,1,0
cyanorak.role:R.3,cyanorak.role:R,1,0
cyanorak.role:R.2,cyanorak.role:R,1,0
cyanorak.role:R.1,cyanorak.role:R,1,0
