child_id,parent_id,child_level,parent_level
go:0052588,go:0019152,6,5
go:0016811,go:0016810,4,3
go:0004721,go:0140096,3,2
go:0004721,go:0016791,3,5
go:0050272,go:0016848,4,3
go:0061630,go:0061659,5,4
go:0061630,go:0004842,5,4
go:0033094,go:0008483,5,4
go:0019810,go:0043169,4,4
go:0019810,go:0019808,4,3
go:0015450,go:0042626,3,2
go:0015450,go:0008320,3,3
go:0070002,go:0008233,4,3
go:0016034,go:0016859,4,3
go:0047553,go:0016625,5,4
go:0090409,go:0016405,5,4
go:0015355,go:0015291,5,4
go:0015355,go:0008028,5,4
go:0036218,go:0047429,7,6
go:0050526,go:0052689,5,4
go:0036380,go:0016780,5,4
go:0016773,go:0016772,4,3
go:0008776,go:0016774,5,4
go:0008776,go:0016301,5,4
go:0036009,go:0008757,4,5
go:0036009,go:0008276,4,3
go:0036009,go:0008170,4,5
go:0050083,go:0016833,5,4
go:0160237,go:0016805,6,5
go:0004609,go:0016831,5,4
go:0015095,go:0046873,6,5
go:0016647,go:0016645,4,3
go:0019156,go:0004553,5,4
go:0030552,go:0043168,5,4
go:0030552,go:0032559,5,5
go:0030552,go:0030551,5,4
go:0003852,go:0046912,5,4
go:0016888,go:0016788,4,3
go:0016888,go:0004520,4,5
go:0016758,go:0016757,4,3
go:0043799,go:0052595,6,5
go:0015927,go:0004553,5,4
go:0004084,go:0008483,5,4
go:0004612,go:0004611,6,5
go:0004477,go:0019238,6,5
go:1901682,go:0022857,3,2
go:0015104,go:0022857,3,2
go:0015614,go:0015407,6,5
go:0015614,go:0015148,6,7
go:0008821,go:0016889,5,4
go:0005310,go:0046943,4,3
go:0043811,go:0016747,5,4
go:0070818,go:0016627,4,3
go:0015109,go:0022857,3,2
go:0005345,go:0015205,4,3
go:0004000,go:0019239,5,4
go:0004000,go:0016814,5,4
go:0046914,go:0046872,6,5
go:0000156,go:0060089,2,1
go:0031992,go:0060089,2,1
go:0030613,go:0016491,3,2
go:0051117,go:0019899,4,3
go:0016285,go:0004177,6,5
go:0043824,go:0016620,5,4
go:0140657,go:0003674,1,0
go:0015620,go:0015343,5,4
go:0004642,go:0016884,5,4
go:0140721,go:0004857,4,3
go:0170057,go:0008452,5,4
go:0004470,go:0016615,5,4
go:0052614,go:0016705,4,3
go:0003848,go:0016778,5,4
go:0005527,go:0005488,2,1
go:0015159,go:0022884,4,3
go:0015159,go:0015144,4,3
go:0003968,go:0034062,6,5
go:0008967,go:0016791,6,5
go:0004124,go:0016765,4,3
go:0008894,go:0016462,6,5
go:0016836,go:0016835,4,3
go:0008412,go:0004659,5,4
go:0004722,go:0004721,4,3
go:0008235,go:0008238,5,4
go:0008235,go:0008237,5,4
go:0036397,go:0033695,5,4
go:0102919,go:0016702,5,4
go:0046906,go:0005488,2,1
go:0002055,go:0002060,6,5
go:0016436,go:0008649,6,5
go:0002057,go:0002060,6,5
go:0042834,go:0005539,4,3
go:0080030,go:0052689,5,4
go:0046573,go:0052689,5,4
go:0016624,go:0016903,4,3
go:0004419,go:0016833,5,4
go:0009001,go:0016413,7,6
go:0009001,go:0016412,7,6
go:0018845,go:0016860,4,3
go:0008983,go:0051998,5,4
go:0008983,go:0008757,5,5
go:0008199,go:0005506,8,7
go:0008559,go:0140359,4,3
go:0008559,go:0042910,4,3
go:0008764,go:0016881,5,4
go:0140303,go:0005319,3,2
go:0031299,go:0008483,5,4
go:0061928,go:0016842,5,4
go:0050440,go:0046912,5,4
go:0016791,go:0042578,5,4
go:0048472,go:0016831,5,4
go:0005536,go:0048029,4,3
go:0004564,go:0004553,5,4
go:0005324,go:0015245,5,4
go:0061598,go:0070566,6,5
go:0032550,go:0032549,5,4
go:0032550,go:0001883,5,4
go:0000150,go:0140097,4,3
go:0051219,go:0005515,3,2
go:0016818,go:0016817,4,3
go:0017057,go:0052689,5,4
go:0071916,go:0035673,4,3
go:0140643,go:0016616,5,4
go:0050608,go:0016620,5,4
go:0051116,go:0051003,5,4
go:0016625,go:0016903,4,3
go:0034017,go:0016863,5,4
go:0140905,go:0140906,3,4
go:0140905,go:0004601,3,2
go:0003959,go:0016651,4,3
go:0004493,go:0016854,4,3
go:0015462,go:0140359,4,3
go:0015462,go:0015450,4,3
go:0004518,go:0140640,3,2
go:0031177,go:1901681,3,2
go:0031177,go:0072341,3,2
go:0031177,go:0043168,3,4
go:0031177,go:0019842,3,3
go:0016223,go:0008483,5,4
go:0005543,go:0008289,3,2
go:0016641,go:0016638,4,3
go:0047099,go:0016726,5,4
go:0008820,go:0070568,6,5
go:1990107,go:0016783,5,4
go:0000062,go:1901567,4,3
go:0000062,go:0120227,4,3
go:0015190,go:0015658,5,4
go:0015190,go:0015179,5,4
go:0015190,go:0015175,5,4
go:0050268,go:0016616,5,4
go:0140098,go:0140640,3,2
go:0003960,go:0016655,5,4
go:0003960,go:0003959,5,4
go:0016212,go:0008483,5,4
go:0016160,go:0004553,5,4
go:0004424,go:0016836,5,4
go:0016979,go:0140096,3,2
go:0016979,go:0016879,3,3
go:0016979,go:0016779,3,4
go:0004159,go:0016628,5,4
go:0008920,go:0016757,4,3
go:0004632,go:0016881,5,4
go:0004808,go:0016300,6,6
go:0004808,go:0008757,6,5
go:0003756,go:0140096,3,2
go:0003756,go:0016864,3,4
go:0004753,go:0016646,5,4
go:0016891,go:0016788,4,3
go:0016891,go:0004521,4,5
go:0019003,go:0043168,5,4
go:0019003,go:0032561,5,5
go:0016627,go:0016491,3,2
go:0033222,go:0048029,4,3
go:0005253,go:0008509,5,4
go:0005253,go:0005216,5,4
go:0047972,go:0016813,5,4
go:0004832,go:0004812,5,4
go:0004087,go:0016879,4,3
go:0046026,go:0008757,6,5
go:0009378,go:0003678,4,3
go:0005539,go:0097367,3,2
go:0008933,go:0061783,3,2
go:0008933,go:0016837,3,4
go:0071161,go:0043860,6,5
go:0016886,go:0016874,3,2
go:0004604,go:0016671,5,4
go:0047609,go:0019213,4,3
go:0047609,go:0016811,4,4
go:0003985,go:0016453,7,6
go:0003985,go:0003988,7,6
go:0008692,go:0016856,5,4
go:0051745,go:0052592,5,4
go:0050242,go:0016781,5,4
go:0015658,go:0046943,4,3
go:0050104,go:0016616,5,4
go:0008784,go:0047661,6,5
go:0033734,go:0052890,5,4
go:0008682,go:0016705,4,3
go:0008682,go:0004497,4,3
go:0035438,go:0043168,5,4
go:0035438,go:0032561,5,5
go:0035438,go:0030551,5,4
go:0042578,go:0016788,4,3
go:0043136,go:0016791,6,5
go:0046870,go:0046914,7,6
go:0052851,go:0016723,5,4
go:0052851,go:0000293,5,4
go:0009045,go:0016861,5,4
go:0043737,go:0016888,5,4
go:0004061,go:0016811,5,4
go:0008375,go:0016758,5,4
go:0008375,go:0008194,5,4
go:0004674,go:0004672,4,3
go:0034483,go:0050698,6,5
go:0050355,go:0016462,6,5
go:0046919,go:0016747,5,4
go:0051989,go:0016627,4,3
go:0030378,go:0047661,6,5
go:0061711,go:0140101,5,4
go:0061711,go:0016747,5,4
go:0004788,go:0016778,5,4
go:0015350,go:0042910,4,3
go:0015350,go:0005310,4,4
go:0015154,go:0015157,5,4
go:0042279,go:0098809,5,4
go:0042279,go:0016662,5,4
go:0015108,go:0008509,5,4
go:0008982,go:0022804,4,3
go:0008982,go:0016773,4,4
go:0008982,go:0015144,4,3
go:0016815,go:0016810,4,3
go:0008797,go:0016841,5,4
go:0042292,go:0008641,3,2
go:0009675,go:0008512,7,6
go:0008774,go:0016620,5,4
go:0004650,go:0004553,5,4
go:0004563,go:0015929,6,5
go:0003830,go:0140103,4,3
go:0003830,go:0008375,4,5
go:0008725,go:0043733,7,6
go:0034639,go:0015562,4,3
go:0034639,go:0015179,4,4
go:0043860,go:0016881,5,4
go:0050144,go:0016763,5,4
go:0008254,go:0008252,7,6
go:0031956,go:0120515,4,3
go:0032296,go:0016788,4,3
go:0032296,go:0004540,4,4
go:0015049,go:0016709,5,4
go:0102039,go:0051920,4,3
go:0030145,go:0046914,7,6
go:0034986,go:0016530,3,2
go:0004350,go:0016620,5,4
go:0004143,go:0016773,5,4
go:0004143,go:0001727,5,5
go:0050611,go:0052882,5,4
go:0016798,go:0016787,3,2
go:0061603,go:0070568,6,5
go:0043842,go:0016757,4,3
go:0047777,go:0016833,5,4
go:0004326,go:0016881,5,4
go:0032934,go:0005496,4,3
go:0043856,go:0140110,2,1
go:0031216,go:0004553,5,4
go:0035598,go:0140101,5,4
go:0035598,go:0035596,5,5
go:0140824,go:0051920,4,3
go:0102029,go:1990464,6,5
go:0102029,go:0047809,6,5
go:0004532,go:0004540,5,4
go:0004532,go:0004527,5,4
go:0048529,go:0016709,5,4
go:0018576,go:0016702,5,4
go:0002935,go:0016426,6,6
go:0002935,go:0008169,6,5
go:0008234,go:0008233,4,3
go:0015473,go:0015288,7,6
go:0050567,go:0140101,5,4
go:0050567,go:0016884,5,4
go:0008309,go:0016895,7,6
go:0004360,go:0070548,6,5
go:0050361,go:0016703,5,4
go:0016751,go:0016748,6,5
go:0016751,go:0016417,6,5
go:0070497,go:0016832,5,4
go:0103039,go:0140096,3,2
go:0103039,go:0035596,3,5
go:0005096,go:0030695,4,4
go:0005096,go:0008047,4,3
go:0003855,go:0016836,5,4
go:0016846,go:0016829,3,2
go:0050031,go:0016647,5,4
go:1901981,go:0035091,5,4
go:0043958,go:0016628,5,4
go:0052868,go:0140096,3,2
go:0052868,go:0016755,3,4
go:0140612,go:0140299,3,2
go:0004332,go:0016832,5,4
go:0003955,go:0016655,5,4
go:0090563,go:0022804,4,3
go:0090563,go:0016773,4,4
go:0090563,go:0015144,4,3
go:0033232,go:0043865,4,4
go:0033232,go:0042943,4,4
go:0033232,go:0033284,4,3
go:0033232,go:0015424,4,4
go:0017116,go:0003678,4,3
go:0050415,go:0016813,5,4
go:0003988,go:0016408,6,5
go:0010385,go:0003690,5,4
go:0008713,go:0008920,5,4
go:0009383,go:0016434,6,6
go:0009383,go:0008169,6,5
go:0004657,go:0016649,5,4
go:0050487,go:0046912,5,4
go:0004585,go:0016743,5,4
go:0141148,go:0016631,6,5
go:0070567,go:0016779,5,4
go:0004654,go:0016779,5,4
go:0033983,go:0016831,5,4
go:0004476,go:0016861,5,4
go:0045027,go:0003677,4,3
go:0004781,go:0004779,7,6
go:0016824,go:0016787,3,2
go:0060089,go:0003674,1,0
go:0008925,go:0016413,7,6
go:0008446,go:0016836,5,4
go:0004156,go:0016765,4,3
go:0001072,go:0140110,2,1
go:0140030,go:0005515,3,2
go:0016810,go:0016787,3,2
go:0004592,go:0016881,5,4
go:0102672,go:0016702,5,4
go:0000403,go:0000217,5,4
go:0004400,go:0008483,5,4
go:0032559,go:0032555,5,4
go:0032559,go:0030554,5,5
go:0008878,go:0070566,6,5
go:0008115,go:0016647,5,4
go:0004540,go:0140098,4,3
go:0004540,go:0004518,4,3
go:0043565,go:0003677,4,3
go:0060590,go:0098772,2,1
go:0019120,go:0016824,4,3
go:0032136,go:0030983,6,5
go:0008171,go:0008168,5,4
go:0070717,go:0003727,5,4
go:0008512,go:0015295,6,6
go:0008512,go:0008271,6,5
go:0015085,go:0046873,6,5
go:1904091,go:0003824,2,1
go:0030976,go:1901681,3,2
go:0030976,go:1901363,3,3
go:0030976,go:0050997,3,3
go:0030976,go:0043169,3,4
go:0030976,go:0043168,3,4
go:0030976,go:0019842,3,3
go:0008961,go:0140096,3,2
go:0008961,go:0016757,3,3
go:0004616,go:0016616,5,4
go:0016669,go:0016667,4,3
go:0047746,go:0052689,5,4
go:0034257,go:0005337,5,4
go:0047580,go:0047661,6,5
go:0015140,go:0015556,5,4
go:0015140,go:0005310,5,4
go:0052855,go:0016836,5,4
go:0004812,go:0140101,4,4
go:0004812,go:0016875,4,3
go:0004152,go:0016627,4,3
go:0018756,go:0016813,5,4
go:0043886,go:0005198,2,1
go:0003994,go:0016836,5,4
go:0042286,go:0016869,5,4
go:0016863,go:0016860,4,3
go:0051087,go:0005515,3,2
go:0008428,go:0140721,5,4
go:0016273,go:0008757,6,5
go:0016273,go:0008170,6,5
go:0004399,go:0016616,5,4
go:0004315,go:0016747,5,4
go:0015172,go:0015171,4,3
go:0022877,go:0008982,5,4
go:0022877,go:0005353,5,7
go:0043880,go:0016628,5,4
go:0003998,go:0016462,6,5
go:0030151,go:0046914,7,6
go:0043802,go:0016884,5,4
go:1990856,go:0000049,5,4
go:0000319,go:1901682,4,3
go:0009000,go:0016846,4,3
go:0052729,go:0008757,6,5
go:0052729,go:0008170,6,5
go:0004573,go:0090599,7,6
go:0004611,go:0016831,5,4
go:0004750,go:0016857,5,4
go:0004862,go:0030291,6,6
go:0004862,go:0008603,6,5
go:0010309,go:0016702,5,4
go:0070401,go:0050661,5,6
go:0070401,go:0043168,5,4
go:0035673,go:0022857,3,2
go:0052913,go:0008990,7,6
go:0017108,go:0048256,5,4
go:0017108,go:0016888,5,4
go:0004324,go:0008937,6,5
go:0016759,go:0046527,6,5
go:0140358,go:0042626,3,2
go:0003677,go:0003676,3,2
go:0070905,go:0043169,3,4
go:0070905,go:0031406,3,4
go:0070905,go:0016597,3,2
go:0004787,go:0016462,6,5
go:0061749,go:0003678,4,3
go:0001530,go:0097367,3,2
go:0001530,go:0008289,3,2
go:0004365,go:0043891,6,5
go:0050023,go:0016836,5,4
go:0000702,go:0019104,5,4
go:0050152,go:0016811,5,4
go:0005244,go:0022832,5,6
go:0005244,go:0005216,5,4
go:0015134,go:0015145,5,5
go:0015134,go:0008028,5,4
go:0004045,go:0140101,5,4
go:0004045,go:0052689,5,4
go:0030371,go:0045182,2,1
go:0106026,go:0002161,4,3
go:0004846,go:0016663,5,4
go:0004471,go:0016616,5,4
go:0004471,go:0004470,5,5
go:0047865,go:0046997,5,4
go:0004869,go:0004866,6,5
go:0010242,go:0016491,3,2
go:0004321,go:0016408,6,5
go:0008173,go:0140098,4,3
go:0008173,go:0008168,4,4
go:0016675,go:0016491,3,2
go:0050179,go:0016832,5,4
go:0031593,go:0140030,4,3
go:0061503,go:0140101,5,4
go:0061503,go:0016836,5,4
go:0052914,go:0008990,7,6
go:0000104,go:0016627,4,3
go:0016994,go:0016628,5,4
go:0043819,go:0008168,5,4
go:0106345,go:0016616,5,4
go:0042979,go:0030234,3,2
go:0004341,go:0052689,5,4
go:0008972,go:0016776,5,4
go:0008972,go:0016301,5,4
go:0055041,go:0016616,5,4
go:0140315,go:0140487,3,2
go:0050528,go:0052689,5,4
go:0004449,go:0004448,6,5
go:0003913,go:0140097,4,3
go:0003913,go:0016830,4,3
go:0030158,go:0140096,3,2
go:0030158,go:0035252,3,5
go:0008748,go:0016628,5,4
go:0042577,go:0016791,6,5
go:0030337,go:0008047,4,3
go:0030272,go:0016882,5,4
go:0008829,go:0019239,5,4
go:0008829,go:0016814,5,4
go:0033812,go:0003988,7,6
go:0004683,go:0004674,5,4
go:0008898,go:0008757,6,5
go:0008898,go:0008172,6,5
go:0008484,go:0016788,4,3
go:0070402,go:0050661,5,6
go:0070402,go:0043168,5,4
go:0033922,go:0004553,5,4
go:0140101,go:0140098,4,3
go:0043715,go:0016862,5,4
go:0004820,go:0004812,5,4
go:0015411,go:0042959,5,4
go:0015411,go:0005368,5,4
go:0044715,go:0017110,7,6
go:0033221,go:0042626,3,2
go:0033221,go:0015204,3,3
go:0018669,go:0016709,5,4
go:0005198,go:0003674,1,0
go:0015191,go:0043865,5,4
go:0015191,go:0015179,5,4
go:0004818,go:0004812,5,4
go:0016166,go:0016627,4,3
go:1990002,go:0016616,5,4
go:0103117,go:0016811,5,4
go:0004815,go:0004812,5,4
go:0051500,go:0051499,5,4
go:0052654,go:0004084,6,5
go:0043870,go:0016620,5,4
go:0008134,go:0005515,3,2
go:0016229,go:0016491,3,2
go:0009882,go:0009881,4,3
go:0003984,go:0016744,4,3
go:0032554,go:0032552,4,3
go:0032554,go:0017076,4,4
go:0047798,go:0004553,5,4
go:0035527,go:0016616,5,4
go:0008417,go:0016758,5,4
go:0019164,go:0016625,5,4
go:0051991,go:0008375,6,5
go:0140784,go:0140299,3,2
go:0043867,go:0140101,5,4
go:0043867,go:0016763,5,4
go:0004088,go:0016884,5,4
go:0047841,go:0016773,5,4
go:0047841,go:0016301,5,4
go:0160215,go:0003824,2,1
go:0033856,go:0016769,4,3
go:0019213,go:0160215,3,2
go:0008813,go:0016833,5,4
go:0000064,go:0015179,5,4
go:0004066,go:0016884,5,4
go:0051920,go:0004601,3,2
go:0047280,go:0016763,5,4
go:0004776,go:0004774,6,5
go:0008960,go:0016780,5,4
go:0008073,go:0042979,4,3
go:0008073,go:0004857,4,3
go:1990610,go:0030234,3,2
go:0015187,go:0046943,4,3
go:0015187,go:0015175,4,4
go:0008892,go:0019239,5,4
go:0008892,go:0016814,5,4
go:0015474,go:0015288,7,6
go:0070181,go:0019843,5,4
go:0004318,go:0016631,6,5
go:0015079,go:0046873,6,5
go:0052717,go:0008251,6,5
go:0016018,go:0005488,2,1
go:0008251,go:0140101,5,4
go:0008251,go:0004000,5,5
go:0043139,go:0003678,4,3
go:0016882,go:0016879,4,3
go:0016301,go:0016772,4,3
go:0004316,go:0016616,5,4
go:0004747,go:0019200,5,5
go:0004747,go:0016773,5,4
go:0004352,go:0004353,7,6
go:0008410,go:0016782,4,3
go:0042959,go:1901682,4,3
go:0042959,go:0140359,4,3
go:0016642,go:0016638,4,3
go:0070279,go:1901363,4,3
go:0070279,go:0019842,4,3
go:0003854,go:0033764,5,4
go:0050530,go:0016791,6,5
go:0046556,go:0004553,5,4
go:0035251,go:0046527,5,5
go:0035251,go:0008194,5,4
go:0004112,go:0008081,6,5
go:0004458,go:0047809,5,5
go:0004458,go:0016898,5,4
go:0140085,go:0008080,7,6
go:0016679,go:0016491,3,2
go:0004364,go:0016765,4,3
go:0045301,go:0140101,4,4
go:0045301,go:0016705,4,3
go:0008934,go:0052834,8,7
go:0004362,go:0016668,2,4
go:0004362,go:0016209,2,1
go:0004362,go:0015038,2,5
go:0004733,go:0016641,5,4
go:0004460,go:0140171,5,5
go:0004460,go:0016898,5,4
go:0047971,go:0016813,5,4
go:0004017,go:0050145,6,5
go:0061783,go:0003824,2,1
go:0120556,go:0106405,7,6
go:0008470,go:0016937,7,6
go:0004019,go:0016879,4,3
go:0141197,go:0052592,5,4
go:0070041,go:0016436,6,6
go:0070041,go:0008169,6,5
go:0047533,go:0016620,5,4
go:0051020,go:0019899,4,3
go:0050269,go:0004030,6,5
go:0008276,go:0140096,3,2
go:0008276,go:0008168,3,4
go:0050071,go:0016755,5,4
go:0000286,go:0050018,6,5
go:0033959,go:0140097,4,3
go:0033959,go:0016799,4,4
go:0071424,go:0016434,6,6
go:0071424,go:0008170,6,5
go:0050263,go:0016799,5,4
go:0050334,go:0016810,4,3
go:0016861,go:0016860,4,3
go:0009036,go:0016888,5,4
go:0009036,go:0015666,5,4
go:0015422,go:0043211,5,4
go:0015422,go:0015157,5,4
