locus_tag,gene_name,experiment_id,treatment_type,timepoint,timepoint_hours,timepoint_order,log2fc,padj,rank,rank_up,rank_down,expression_status,growth_phase,product,experiment_name,treatment,gene_category,omics_type,coculture_partner,table_scope,table_scope_detail,background_factors,axis,role,kg_evidence
PMM1511,rpsL,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.501661300659179,0.548422254953318,437,,,not_significant,nutrient_limited,30S ribosomal protein S12,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM1451,atpA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.463082631429034,0.158398107677626,699,,,not_significant,nutrient_limited,ATP synthase alpha chain,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM0901,htpG,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.449130058288579,0.0746487095636294,764,,,not_significant,nutrient_limited,molecular chaperone HtpG,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1171,isiB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.444892565409343,0.0358031064853191,770,,,not_significant,nutrient_limited,flavodoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,cell_death,positive,go:0042594
PMM0743,ftsH2,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.435487747192382,0.0722603646555083,725,,,not_significant,nutrient_limited,photosystem II D1 repair protein FtsH2,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light,photo,positive,cyanorak:L.3+go:0010206
PMM0567,gor,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.401409149169922,0.107751069946321,588,,,not_significant,nutrient_limited,glutathione reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0191,spoT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.400641759236654,0.0859605908380458,768,,,not_significant,nutrient_limited,"bifunctional GTP diphosphokinase / guanosine-3^,5^-bis(diphosphate) 3^-diphosphatase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,cell_death,positive,go:0015968+go:0042594
PMM1485,rpoB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.387651443481446,0.077834746802732,786,,,not_significant,nutrient_limited,"DNA-directed RNA polymerase, beta subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM0901,htpG,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.35260581970215,0.247343136283106,654,,,not_significant,nutrient_limited,molecular chaperone HtpG,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1485,rpoB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.347099622090657,0.100987227266293,893,,,not_significant,nutrient_limited,"DNA-directed RNA polymerase, beta subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM0743,ftsH2,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.332734743754066,0.152210671081065,910,,,not_significant,nutrient_limited,photosystem II D1 repair protein FtsH2,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light,photo,positive,cyanorak:L.3+go:0010206
PMM1294,sodN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.32816219329834,0.0962268523002914,917,,,not_significant,nutrient_limited,superoxide dismutase [Ni],MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1451,atpA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.320567766825355,0.31967574163779,926,,,not_significant,nutrient_limited,ATP synthase alpha chain,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM1294,sodN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.296498616536457,0.137738965898603,945,,,not_significant,nutrient_limited,superoxide dismutase [Ni],MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1485,rpoB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.287348429361978,0.264054772994145,767,,,not_significant,nutrient_limited,"DNA-directed RNA polymerase, beta subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM0856,ahpC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.28438886006673,0.317841571775645,778,,,not_significant,nutrient_limited,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1061,trxA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.279573440551757,0.396948865263197,791,,,not_significant,nutrient_limited,m-type thioredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0263,amt1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.276550292968751,0.192805729985647,797,,,not_significant,nutrient_limited,ammonium transporter,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Central intermediary metabolism,PROTEOMICS,,all_detected_genes,,coculture | light,n_stress,positive,cyanorak:E.4
PMM1437,groES,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.276283264160155,0.553919630595197,798,,,not_significant,nutrient_limited,co-chaperonin GroES,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1432,dnaK1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.27541383107503,0.417843753377931,983,,,not_significant,nutrient_limited,chaperone protein DnaK,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457+go:0006986
PMM1171,isiB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.255152384440103,0.226371926568664,980,,,not_significant,nutrient_limited,flavodoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,cell_death,positive,go:0042594
PMM0191,spoT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.228668530782064,0.314288019383664,1054,,,not_significant,nutrient_limited,"bifunctional GTP diphosphokinase / guanosine-3^,5^-bis(diphosphate) 3^-diphosphatase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,cell_death,positive,go:0015968+go:0042594
PMM1432,dnaK1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.219221750895183,0.532031824469523,1052,,,not_significant,nutrient_limited,chaperone protein DnaK,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457+go:0006986
PMM1511,rpsL,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.211513519287109,0.762313501291491,1049,,,not_significant,nutrient_limited,30S ribosomal protein S12,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM1294,sodN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.20933977762858,0.311754556794637,1052,,,not_significant,nutrient_limited,superoxide dismutase [Ni],MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0567,gor,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.206531524658203,0.341832361976914,1055,,,not_significant,nutrient_limited,glutathione reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1171,isiB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.188253402709959,0.376099098362398,1105,,,not_significant,nutrient_limited,flavodoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,cell_death,positive,go:0042594
PMM1171,isiB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.183988571166993,0.488706293434646,986,,,not_significant,nutrient_limited,flavodoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,cell_death,positive,go:0042594
PMM0191,spoT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.160137812296549,0.594476910726557,1037,,,not_significant,nutrient_limited,"bifunctional GTP diphosphokinase / guanosine-3^,5^-bis(diphosphate) 3^-diphosphatase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,cell_death,positive,go:0015968+go:0042594
PMM0567,gor,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.141809781392415,0.510208428269116,1189,,,not_significant,nutrient_limited,glutathione reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.0996932983398358,0.900486099864558,1178,,,not_significant,nutrient_limited,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.0659408569335973,0.909592998796357,1321,,,not_significant,nutrient_limited,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM0079,prxQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.0393994649251312,0.885559815558545,1367,,,not_significant,nutrient_limited,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.0304578145344996,0.959870748659273,1375,,,not_significant,nutrient_limited,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1432,dnaK1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.0223414103190103,0.966027172218282,1374,,,not_significant,nutrient_limited,chaperone protein DnaK,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457+go:0006986
PMM1294,sodN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.0207913716634094,0.947871527899649,1376,,,not_significant,nutrient_limited,superoxide dismutase [Ni],MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.0069475173950248,0.987838399230368,1417,,,not_significant,nutrient_limited,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1451,atpA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.0025622049967504,0.995174991828706,1419,,,not_significant,nutrient_limited,ATP synthase alpha chain,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,coculture | light,negative,negative,housekeeping
PMM0079,prxQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.0011329650878906,0.99667777203703,1422,,,not_significant,nutrient_limited,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1157,psbD,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-4.62660725911458,1.52691375640377e-08,8,,7.0,significant_down,death,photosystem II D2 protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:J.8+go:0009769
PMM0223,psbA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-4.0565611521403,9.97091728876332e-06,12,,10.0,significant_down,death,photosystem II protein D1.1,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:J.8
PMM0246,ntcA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,3.58713213602702,2.48270602762731e-07,28,4.0,,significant_up,death,global nitrogen regulatory protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM0743,ftsH2,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-3.53064664204915,1.67616074352782e-08,31,,25.0,significant_down,death,photosystem II D1 repair protein FtsH2,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:L.3+go:0010206
PMM0223,psbA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-3.48366133371989,3.33359009263334e-05,18,,11.0,significant_down,death,photosystem II protein D1.1,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:J.8
PMM0743,ftsH2,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-2.82842604319254,1.58191249191329e-07,48,,30.0,significant_down,death,photosystem II D1 repair protein FtsH2,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:L.3+go:0010206
PMM0246,ntcA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,2.67964712778727,2.53352928604394e-06,57,21.0,,significant_up,death,global nitrogen regulatory protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM0920,glnA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,2.52888647715251,3.51988774237846e-06,73,29.0,,significant_up,death,"glutamine synthetase, type I",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Amino acid metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:E.4
PMM0400,lrtA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-2.52524407704671,7.5894272760728e-05,19,,14.0,significant_down,nutrient_limited,light repressed protein A,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,canonical_literature_marker
PMM1157,psbD,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-2.44817320505778,2.53352928604394e-06,84,,47.0,significant_down,death,photosystem II D2 protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:J.8+go:0009769
PMM0920,glnA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,2.12048435211182,8.88446794862496e-05,28,5.0,,significant_up,nutrient_limited,"glutamine synthetase, type I",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Amino acid metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:E.4
PMM0400,lrtA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-1.92073090871175,0.000113105370677,171,,83.0,significant_down,death,light repressed protein A,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,canonical_literature_marker
PMM0246,ntcA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,1.86500326792399,0.0002207182174203,39,9.0,,significant_up,nutrient_limited,global nitrogen regulatory protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM0400,lrtA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-1.80711046854655,0.0001753279852097,203,,132.0,significant_down,death,light repressed protein A,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,canonical_literature_marker
PMM1437,groES,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,1.64112186431885,0.0001301241184158,242,132.0,,significant_up,death,co-chaperonin GroES,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1463,glnB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,1.61139933268229,0.0001160019291582,260,100.0,,significant_up,death,nitrogen regulatory protein P-II,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM1437,groES,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,1.58182907104492,0.0001697241985907,269,103.0,,significant_up,death,co-chaperonin GroES,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1451,atpA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,1.45595900217692,9.33390496358663e-05,309,168.0,,significant_up,death,ATP synthase alpha chain,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM1485,rpoB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,1.45505491892497,2.85089344508266e-05,310,169.0,,significant_up,death,"DNA-directed RNA polymerase, beta subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
